ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,HUMIDITY
205,2019,8,16,17,0,58,Kensington,61.02
206,2019,8,16,17,0,87,Kensington,59.619999
207,2019,8,16,17,46,0,Kensington,59.57
208,2019,8,16,17,46,29,Kensington,59.509998
209,2019,8,16,17,46,58,Kensington,61.259998
210,2019,8,16,17,46,87,Kensington,60.990002
211,2019,8,16,17,92,0,Kensington,61.619999
212,2019,8,16,17,92,29,Kensington,61.200001
213,2019,8,16,17,92,58,Kensington,61.529999
214,2019,8,16,17,92,87,Kensington,63.389999
215,2019,8,16,18,0,0,Kensington,61.599998
216,2019,8,16,18,0,29,Kensington,60.080002
217,2019,8,16,18,0,58,Kensington,60.169998
218,2019,8,16,18,0,87,Kensington,60.0
219,2019,8,16,18,46,0,Kensington,59.549999
220,2019,8,16,18,46,29,Kensington,60.59
221,2019,8,16,18,46,58,Kensington,60.419998
222,2019,8,16,18,46,87,Kensington,58.419998
223,2019,8,16,18,92,0,Kensington,59.880001
224,2019,8,16,18,92,29,Kensington,58.400002
225,2019,8,16,18,92,58,Kensington,59.040001
226,2019,8,16,18,92,87,Kensington,57.369999
227,2019,8,16,19,0,0,Kensington,59.349998
228,2019,8,16,19,0,29,Kensington,59.509998
229,2019,8,16,19,0,58,Kensington,61.369999
230,2019,8,16,19,0,87,Kensington,62.77
231,2019,8,16,19,46,0,Kensington,64.279999
232,2019,8,16,19,46,29,Kensington,64.879997
233,2019,8,16,19,46,58,Kensington,64.370003
234,2019,8,16,19,46,87,Kensington,63.709999
235,2019,8,16,19,92,0,Kensington,62.709999
236,2019,8,16,19,92,29,Kensington,60.73
237,2019,8,16,19,92,58,Kensington,62.200001
238,2019,8,16,19,92,87,Kensington,61.66
239,2019,8,16,20,0,0,Kensington,61.349998
240,2019,8,16,20,0,29,Kensington,61.459999
241,2019,8,16,20,0,58,Kensington,61.59
242,2019,8,16,20,0,87,Kensington,63.080002
243,2019,8,16,20,46,0,Kensington,62.59
244,2019,8,16,20,46,29,Kensington,61.279999
245,2019,8,16,20,46,58,Kensington,63.189999
246,2019,8,16,20,46,87,Kensington,62.130001
247,2019,8,16,20,92,0,Kensington,61.950001
248,2019,8,16,20,92,29,Kensington,60.150002
249,2019,8,16,20,92,58,Kensington,58.349998
250,2019,8,16,20,92,87,Kensington,59.200001
251,2019,8,16,21,0,0,Kensington,59.900002
252,2019,8,16,21,0,29,Kensington,59.990002
253,2019,8,16,21,0,58,Kensington,61.439999
254,2019,8,16,21,0,87,Kensington,62.040001
255,2019,8,16,21,46,0,Kensington,63.799999
256,2019,8,16,21,46,29,Kensington,62.59
257,2019,8,16,21,46,58,Kensington,60.599998
258,2019,8,16,21,46,87,Kensington,59.48
259,2019,8,16,21,92,0,Kensington,61.459999
260,2019,8,16,21,92,29,Kensington,61.709999
261,2019,8,16,21,92,58,Kensington,63.279999
262,2019,8,16,21,92,87,Kensington,62.240002
263,2019,8,16,22,0,0,Kensington,62.099998
264,2019,8,16,22,0,29,Kensington,61.900002
265,2019,8,16,22,0,58,Kensington,63.57
266,2019,8,16,22,0,87,Kensington,63.950001
267,2019,8,16,22,46,0,Kensington,62.150002
268,2019,8,16,22,46,29,Kensington,64.0
269,2019,8,16,22,46,58,Kensington,65.349998
270,2019,8,16,22,46,87,Kensington,66.620003
271,2019,8,16,22,92,0,Kensington,65.550003
272,2019,8,16,22,92,29,Kensington,66.989998
273,2019,8,16,22,92,58,Kensington,66.400002
274,2019,8,16,22,92,87,Kensington,64.459999
275,2019,8,16,23,0,0,Kensington,64.800003
276,2019,8,16,23,0,29,Kensington,66.040001
277,2019,8,16,23,0,58,Kensington,64.220001
278,2019,8,16,23,0,87,Kensington,65.550003
279,2019,8,16,23,46,0,Kensington,64.239998
280,2019,8,16,23,46,29,Kensington,65.800003
281,2019,8,16,23,46,58,Kensington,66.730003
282,2019,8,16,23,46,87,Kensington,67.059998
283,2019,8,16,23,92,0,Kensington,66.110001
284,2019,8,16,23,92,29,Kensington,64.169998
285,2019,8,16,23,92,58,Kensington,64.989998
286,2019,8,16,23,92,87,Kensington,66.839996
287,2019,8,16,24,0,0,Kensington,67.900002
288,2019,8,16,24,0,29,Kensington,66.129997
289,2019,8,16,24,0,58,Kensington,67.510002
290,2019,8,16,24,0,87,Kensington,69.309998
291,2019,8,16,24,46,0,Kensington,70.129997
292,2019,8,16,24,46,29,Kensington,71.419998
293,2019,8,16,24,46,58,Kensington,73.019997
294,2019,8,16,24,46,87,Kensington,71.660004
295,2019,8,16,24,92,0,Kensington,72.279999
296,2019,8,16,24,92,29,Kensington,73.169998
297,2019,8,16,24,92,58,Kensington,73.349998
298,2019,8,16,24,92,87,Kensington,74.660004
299,2019,8,17,0,0,0,Kensington,75.059998
300,2019,8,17,0,0,29,Kensington,74.150002
301,2019,8,17,0,0,58,Kensington,75.419998
302,2019,8,17,0,0,87,Kensington,77.199997
303,2019,8,17,0,46,0,Kensington,77.199997
304,2019,8,17,0,46,29,Kensington,76.550003
305,2019,8,17,0,46,58,Kensington,77.730003
306,2019,8,17,0,46,87,Kensington,76.220001
307,2019,8,17,0,92,0,Kensington,77.279999
308,2019,8,17,0,92,29,Kensington,78.019997
309,2019,8,17,0,92,58,Kensington,78.5
310,2019,8,17,0,92,87,Kensington,76.699997
311,2019,8,17,1,0,0,Kensington,76.419998
312,2019,8,17,1,0,29,Kensington,77.110001
313,2019,8,17,1,0,58,Kensington,76.260002
314,2019,8,17,1,0,87,Kensington,74.730003
315,2019,8,17,1,46,0,Kensington,72.989998
316,2019,8,17,1,46,29,Kensington,74.300003
317,2019,8,17,1,46,58,Kensington,74.400002
318,2019,8,17,1,46,87,Kensington,75.860001
319,2019,8,17,1,92,0,Kensington,75.839996
320,2019,8,17,1,92,29,Kensington,75.349998
321,2019,8,17,1,92,58,Kensington,74.389999
322,2019,8,17,1,92,87,Kensington,76.199997
323,2019,8,17,2,0,0,Kensington,75.510002
324,2019,8,17,2,0,29,Kensington,75.699997
325,2019,8,17,2,0,58,Kensington,76.75
326,2019,8,17,2,0,87,Kensington,74.879997
327,2019,8,17,2,46,0,Kensington,75.059998
328,2019,8,17,2,46,29,Kensington,73.370003
329,2019,8,17,2,46,58,Kensington,73.309998
330,2019,8,17,2,46,87,Kensington,73.019997
331,2019,8,17,2,92,0,Kensington,74.949997
332,2019,8,17,2,92,29,Kensington,76.019997
333,2019,8,17,2,92,58,Kensington,77.860001
334,2019,8,17,2,92,87,Kensington,77.550003
335,2019,8,17,3,0,0,Kensington,76.400002
336,2019,8,17,3,0,29,Kensington,78.110001
337,2019,8,17,3,0,58,Kensington,78.839996
338,2019,8,17,3,0,87,Kensington,78.769997
339,2019,8,17,3,46,0,Kensington,80.620003
340,2019,8,17,3,46,29,Kensington,79.370003
341,2019,8,17,3,46,58,Kensington,80.589996
342,2019,8,17,3,46,87,Kensington,79.190002
343,2019,8,17,3,92,0,Kensington,79.82
344,2019,8,17,3,92,29,Kensington,80.589996
345,2019,8,17,3,92,58,Kensington,81.589996
346,2019,8,17,3,92,87,Kensington,80.199997
347,2019,8,17,4,0,0,Kensington,78.949997
348,2019,8,17,4,0,29,Kensington,80.0
349,2019,8,17,4,0,58,Kensington,81.480003
350,2019,8,17,4,0,87,Kensington,79.5
351,2019,8,17,4,46,0,Kensington,80.330002
352,2019,8,17,4,46,29,Kensington,80.190002
353,2019,8,17,4,46,58,Kensington,79.910004
354,2019,8,17,4,46,87,Kensington,81.220001
355,2019,8,17,4,92,0,Kensington,82.82
356,2019,8,17,4,92,29,Kensington,82.459999
357,2019,8,17,4,92,58,Kensington,81.529999
358,2019,8,17,4,92,87,Kensington,82.5
359,2019,8,17,5,0,0,Kensington,81.059998
360,2019,8,17,5,0,29,Kensington,81.110001
361,2019,8,17,5,0,58,Kensington,79.839996
362,2019,8,17,5,0,87,Kensington,79.459999
363,2019,8,17,5,46,0,Kensington,77.949997
364,2019,8,17,5,46,29,Kensington,76.989998
365,2019,8,17,5,46,58,Kensington,77.790001
366,2019,8,17,5,46,87,Kensington,77.900002
367,2019,8,17,5,92,0,Kensington,75.949997
368,2019,8,17,5,92,29,Kensington,74.040001
369,2019,8,17,5,92,58,Kensington,73.82
370,2019,8,17,5,92,87,Kensington,74.709999
371,2019,8,17,6,0,0,Kensington,74.220001
372,2019,8,17,6,0,29,Kensington,73.040001
373,2019,8,17,6,0,58,Kensington,73.199997
374,2019,8,17,6,0,87,Kensington,72.129997
375,2019,8,17,6,46,0,Kensington,70.199997
376,2019,8,17,6,46,29,Kensington,69.82
377,2019,8,17,6,46,58,Kensington,69.949997
378,2019,8,17,6,46,87,Kensington,69.620003
379,2019,8,17,6,92,0,Kensington,68.059998
380,2019,8,17,6,92,29,Kensington,68.059998
381,2019,8,17,6,92,58,Kensington,67.440002
382,2019,8,17,6,92,87,Kensington,67.370003
383,2019,8,17,7,0,0,Kensington,68.110001
384,2019,8,17,7,0,29,Kensington,68.169998
385,2019,8,17,7,0,58,Kensington,67.059998
386,2019,8,17,7,0,87,Kensington,65.480003
387,2019,8,17,7,46,0,Kensington,65.730003
388,2019,8,17,7,46,29,Kensington,66.099998
389,2019,8,17,7,46,58,Kensington,67.419998
390,2019,8,17,7,46,87,Kensington,68.660004
391,2019,8,17,7,92,0,Kensington,67.730003
392,2019,8,17,7,92,29,Kensington,65.839996
393,2019,8,17,7,92,58,Kensington,67.790001
394,2019,8,17,7,92,87,Kensington,69.699997
395,2019,8,17,8,0,0,Kensington,71.57
396,2019,8,17,8,0,29,Kensington,71.400002
397,2019,8,17,8,0,58,Kensington,71.419998
398,2019,8,17,8,0,87,Kensington,69.730003
399,2019,8,17,8,46,0,Kensington,70.150002
400,2019,8,17,8,46,29,Kensington,69.370003
401,2019,8,17,8,46,58,Kensington,69.660004
402,2019,8,17,8,46,87,Kensington,68.279999
403,2019,8,17,8,92,0,Kensington,67.839996
404,2019,8,17,8,92,29,Kensington,66.82
405,2019,8,17,8,92,58,Kensington,67.040001
406,2019,8,17,8,92,87,Kensington,67.459999
407,2019,8,17,9,0,0,Kensington,67.400002
408,2019,8,17,9,0,29,Kensington,68.699997
409,2019,8,17,9,0,58,Kensington,67.099998
410,2019,8,17,9,0,87,Kensington,69.0
411,2019,8,17,9,46,0,Kensington,67.900002
412,2019,8,17,9,46,29,Kensington,69.059998
413,2019,8,17,9,46,58,Kensington,69.389999
414,2019,8,17,9,46,87,Kensington,68.660004
415,2019,8,17,9,92,0,Kensington,68.0
416,2019,8,17,9,92,29,Kensington,67.57
417,2019,8,17,9,92,58,Kensington,67.440002
418,2019,8,17,9,92,87,Kensington,65.709999
419,2019,8,17,10,0,0,Kensington,66.75
420,2019,8,17,10,0,29,Kensington,66.529999
421,2019,8,17,10,0,58,Kensington,65.800003
422,2019,8,17,10,0,87,Kensington,63.860001
423,2019,8,17,10,46,0,Kensington,64.480003
424,2019,8,17,10,46,29,Kensington,66.309998
425,2019,8,17,10,46,58,Kensington,67.239998
426,2019,8,17,10,46,87,Kensington,65.459999
427,2019,8,17,10,92,0,Kensington,64.57
428,2019,8,17,10,92,29,Kensington,63.77
429,2019,8,17,10,92,58,Kensington,62.299999
430,2019,8,17,10,92,87,Kensington,64.220001
431,2019,8,17,11,0,0,Kensington,62.77
432,2019,8,17,11,0,29,Kensington,64.040001
433,2019,8,17,11,0,58,Kensington,63.169998
434,2019,8,17,11,0,87,Kensington,61.68
435,2019,8,17,11,46,0,Kensington,60.91
436,2019,8,17,11,46,29,Kensington,59.509998
437,2019,8,17,11,46,58,Kensington,57.66
438,2019,8,17,11,46,87,Kensington,56.259998
439,2019,8,17,11,92,0,Kensington,56.880001
440,2019,8,17,11,92,29,Kensington,55.549999
441,2019,8,17,11,92,58,Kensington,55.400002
442,2019,8,17,11,92,87,Kensington,54.459999
443,2019,8,17,12,0,0,Kensington,55.91
444,2019,8,17,12,0,29,Kensington,55.200001
445,2019,8,17,12,0,58,Kensington,54.400002
446,2019,8,17,12,0,87,Kensington,55.700001
447,2019,8,17,12,46,0,Kensington,55.439999
448,2019,8,17,12,46,29,Kensington,54.189999
449,2019,8,17,12,46,58,Kensington,53.330002
450,2019,8,17,12,46,87,Kensington,52.310001
451,2019,8,17,12,92,0,Kensington,51.310001
452,2019,8,17,12,92,29,Kensington,49.349998
453,2019,8,17,12,92,58,Kensington,49.82
454,2019,8,17,12,92,87,Kensington,49.66
455,2019,8,17,13,0,0,Kensington,50.439999
456,2019,8,17,13,0,29,Kensington,51.790001
457,2019,8,17,13,0,58,Kensington,53.0
458,2019,8,17,13,0,87,Kensington,54.240002
459,2019,8,17,13,46,0,Kensington,54.5
460,2019,8,17,13,46,29,Kensington,55.880001
461,2019,8,17,13,46,58,Kensington,55.700001
462,2019,8,17,13,46,87,Kensington,55.48
463,2019,8,17,13,92,0,Kensington,57.400002
464,2019,8,17,13,92,29,Kensington,56.279999
465,2019,8,17,13,92,58,Kensington,54.700001
466,2019,8,17,13,92,87,Kensington,56.349998
467,2019,8,17,14,0,0,Kensington,57.400002
468,2019,8,17,14,0,29,Kensington,56.299999
469,2019,8,17,14,0,58,Kensington,54.619999
470,2019,8,17,14,0,87,Kensington,55.349998
471,2019,8,17,14,46,0,Kensington,54.66
472,2019,8,17,14,46,29,Kensington,55.419998
473,2019,8,17,14,46,58,Kensington,54.509998
474,2019,8,17,14,46,87,Kensington,53.93
475,2019,8,17,14,92,0,Kensington,54.400002
476,2019,8,17,14,92,29,Kensington,53.330002
477,2019,8,17,14,92,58,Kensington,52.709999
478,2019,8,17,14,92,87,Kensington,54.389999
479,2019,8,17,15,0,0,Kensington,54.369999
480,2019,8,17,15,0,29,Kensington,52.84
481,2019,8,17,15,0,58,Kensington,53.66
482,2019,8,17,15,0,87,Kensington,55.299999
483,2019,8,17,15,46,0,Kensington,53.77
484,2019,8,17,15,46,29,Kensington,53.389999
485,2019,8,17,15,46,58,Kensington,53.73
486,2019,8,17,15,46,87,Kensington,53.040001
487,2019,8,17,15,92,0,Kensington,53.599998
488,2019,8,17,15,92,29,Kensington,55.099998
489,2019,8,17,15,92,58,Kensington,55.799999
490,2019,8,17,15,92,87,Kensington,54.73
491,2019,8,17,16,0,0,Kensington,55.73
492,2019,8,17,16,0,29,Kensington,56.099998
493,2019,8,17,16,0,58,Kensington,56.02
494,2019,8,17,16,0,87,Kensington,55.799999
495,2019,8,17,16,46,0,Kensington,53.950001
496,2019,8,17,16,46,29,Kensington,53.509998
497,2019,8,17,16,46,58,Kensington,54.099998
498,2019,8,17,16,46,87,Kensington,52.389999
499,2019,8,17,16,92,0,Kensington,51.330002
500,2019,8,17,16,92,29,Kensington,50.419998
501,2019,8,17,16,92,58,Kensington,48.57
502,2019,8,17,16,92,87,Kensington,49.150002
503,2019,8,17,17,0,0,Kensington,49.080002
504,2019,8,17,17,0,29,Kensington,49.189999
505,2019,8,17,17,0,58,Kensington,50.73
506,2019,8,17,17,0,87,Kensington,52.68
507,2019,8,17,17,46,0,Kensington,54.130001
508,2019,8,17,17,46,29,Kensington,54.349998
509,2019,8,17,17,46,58,Kensington,54.369999
510,2019,8,17,17,46,87,Kensington,52.599998
511,2019,8,17,17,92,0,Kensington,51.880001
512,2019,8,17,17,92,29,Kensington,52.82
513,2019,8,17,17,92,58,Kensington,52.099998
514,2019,8,17,17,92,87,Kensington,51.080002
515,2019,8,17,18,0,0,Kensington,50.700001
516,2019,8,17,18,0,29,Kensington,50.66
517,2019,8,17,18,0,58,Kensington,52.400002
518,2019,8,17,18,0,87,Kensington,54.060001
519,2019,8,17,18,46,0,Kensington,54.310001
520,2019,8,17,18,46,29,Kensington,55.799999
521,2019,8,17,18,46,58,Kensington,56.900002
522,2019,8,17,18,46,87,Kensington,57.200001
523,2019,8,17,18,92,0,Kensington,57.110001
524,2019,8,17,18,92,29,Kensington,55.310001
525,2019,8,17,18,92,58,Kensington,56.130001
526,2019,8,17,18,92,87,Kensington,55.02
527,2019,8,17,19,0,0,Kensington,54.099998
528,2019,8,17,19,0,29,Kensington,55.400002
529,2019,8,17,19,0,58,Kensington,56.599998
530,2019,8,17,19,0,87,Kensington,56.240002
531,2019,8,17,19,46,0,Kensington,56.040001
532,2019,8,17,19,46,29,Kensington,56.330002
533,2019,8,17,19,46,58,Kensington,54.529999
534,2019,8,17,19,46,87,Kensington,56.0
535,2019,8,17,19,92,0,Kensington,54.080002
536,2019,8,17,19,92,29,Kensington,54.299999
537,2019,8,17,19,92,58,Kensington,56.02
538,2019,8,17,19,92,87,Kensington,57.0
539,2019,8,17,20,0,0,Kensington,55.240002
540,2019,8,17,20,0,29,Kensington,53.389999
541,2019,8,17,20,0,58,Kensington,54.0
542,2019,8,17,20,0,87,Kensington,54.529999
543,2019,8,17,20,46,0,Kensington,54.700001
544,2019,8,17,20,46,29,Kensington,55.150002
545,2019,8,17,20,46,58,Kensington,53.529999
546,2019,8,17,20,46,87,Kensington,53.299999
547,2019,8,17,20,92,0,Kensington,54.619999
548,2019,8,17,20,92,29,Kensington,56.599998
549,2019,8,17,20,92,58,Kensington,57.900002
550,2019,8,17,20,92,87,Kensington,56.75
551,2019,8,17,21,0,0,Kensington,58.259998
552,2019,8,17,21,0,29,Kensington,59.110001
553,2019,8,17,21,0,58,Kensington,58.700001
554,2019,8,17,21,0,87,Kensington,59.150002
555,2019,8,17,21,46,0,Kensington,57.66
556,2019,8,17,21,46,29,Kensington,57.799999
557,2019,8,17,21,46,58,Kensington,55.970001
558,2019,8,17,21,46,87,Kensington,57.240002
559,2019,8,17,21,92,0,Kensington,58.200001
