ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,HUMIDITY
152,2019,9,11,0,92,29,Kensington,81.839996
153,2019,9,11,0,92,58,Kensington,80.879997
154,2019,9,11,0,92,87,Kensington,82.040001
155,2019,9,11,22,0,0,Kensington,83.82
156,2019,9,11,22,0,29,Kensington,82.879997
157,2019,9,11,22,0,58,Kensington,83.459999
158,2019,9,11,22,0,87,Kensington,83.910004
159,2019,9,11,22,46,0,Kensington,85.599998
160,2019,9,11,22,46,29,Kensington,84.110001
161,2019,9,11,22,46,58,Kensington,82.370003
162,2019,9,11,22,46,87,Kensington,82.989998
163,2019,9,11,22,92,0,Kensington,82.080002
164,2019,9,11,22,92,29,Kensington,82.769997
165,2019,9,11,22,92,58,Kensington,83.660004
166,2019,9,11,22,92,87,Kensington,82.190002
167,2019,9,11,44,0,0,Kensington,80.309998
168,2019,9,11,44,0,29,Kensington,79.080002
169,2019,9,11,44,0,58,Kensington,77.190002
170,2019,9,11,44,0,87,Kensington,79.129997
171,2019,9,11,44,46,0,Kensington,80.040001
172,2019,9,11,44,46,29,Kensington,78.370003
173,2019,9,11,44,46,58,Kensington,77.68
174,2019,9,11,44,46,87,Kensington,76.949997
175,2019,9,11,44,92,0,Kensington,78.879997
176,2019,9,11,44,92,29,Kensington,77.769997
177,2019,9,11,44,92,58,Kensington,78.709999
178,2019,9,11,44,92,87,Kensington,79.330002
179,2019,9,21,0,0,0,Kensington,79.839996
180,2019,9,21,0,0,29,Kensington,78.660004
181,2019,9,21,0,0,58,Kensington,77.080002
182,2019,9,21,0,0,87,Kensington,79.080002
183,2019,9,21,0,46,0,Kensington,78.57
184,2019,9,21,0,46,29,Kensington,79.730003
185,2019,9,21,0,46,58,Kensington,78.440002
186,2019,9,21,0,46,87,Kensington,77.099998
187,2019,9,21,0,92,0,Kensington,77.480003
188,2019,9,21,0,92,29,Kensington,78.769997
189,2019,9,21,0,92,58,Kensington,78.699997
190,2019,9,21,0,92,87,Kensington,76.949997
191,2019,9,21,22,0,0,Kensington,76.480003
192,2019,9,21,22,0,29,Kensington,76.949997
193,2019,9,21,22,0,58,Kensington,78.510002
194,2019,9,21,22,0,87,Kensington,80.129997
195,2019,9,21,22,46,0,Kensington,79.080002
196,2019,9,21,22,46,29,Kensington,80.190002
197,2019,9,21,22,46,58,Kensington,79.459999
198,2019,9,21,22,46,87,Kensington,79.389999
199,2019,9,21,22,92,0,Kensington,79.68
200,2019,9,21,22,92,29,Kensington,81.599998
201,2019,9,21,22,92,58,Kensington,82.370003
202,2019,9,21,22,92,87,Kensington,82.57
203,2019,9,21,44,0,0,Kensington,83.910004
204,2019,9,21,44,0,29,Kensington,85.400002
205,2019,9,21,44,0,58,Kensington,86.300003
206,2019,9,21,44,0,87,Kensington,84.300003
207,2019,9,21,44,46,0,Kensington,84.260002
208,2019,9,21,44,46,29,Kensington,83.419998
209,2019,9,21,44,46,58,Kensington,83.910004
210,2019,9,21,44,46,87,Kensington,84.699997
211,2019,9,21,44,92,0,Kensington,83.93
212,2019,9,21,44,92,29,Kensington,83.389999
213,2019,9,21,44,92,58,Kensington,81.879997
214,2019,9,21,44,92,87,Kensington,83.059998
215,2019,9,31,0,0,0,Kensington,84.480003
216,2019,9,31,0,0,29,Kensington,86.040001
217,2019,9,31,0,0,58,Kensington,84.900002
218,2019,9,31,0,0,87,Kensington,85.199997
219,2019,9,31,0,46,0,Kensington,85.730003
220,2019,9,31,0,46,29,Kensington,86.660004
221,2019,9,31,0,46,58,Kensington,87.220001
222,2019,9,31,0,46,87,Kensington,87.620003
223,2019,9,31,0,92,0,Kensington,86.769997
224,2019,9,31,0,92,29,Kensington,88.550003
225,2019,9,31,0,92,58,Kensington,89.459999
226,2019,9,31,0,92,87,Kensington,90.57
227,2019,9,31,22,0,0,Kensington,91.57
228,2019,9,31,22,0,29,Kensington,91.860001
229,2019,9,31,22,0,58,Kensington,93.059998
230,2019,9,31,22,0,87,Kensington,91.419998
231,2019,9,31,22,46,0,Kensington,91.019997
232,2019,9,31,22,46,29,Kensington,92.5
233,2019,9,31,22,46,58,Kensington,93.080002
234,2019,9,31,22,46,87,Kensington,91.279999
235,2019,9,31,22,92,0,Kensington,90.419998
236,2019,9,31,22,92,29,Kensington,91.699997
237,2019,9,31,22,92,58,Kensington,91.989998
238,2019,9,31,22,92,87,Kensington,91.989998
239,2019,9,31,44,0,0,Kensington,92.879997
240,2019,9,31,44,0,29,Kensington,91.660004
241,2019,9,31,44,0,58,Kensington,92.730003
242,2019,9,31,44,0,87,Kensington,91.620003
243,2019,9,31,44,46,0,Kensington,91.040001
244,2019,9,31,44,46,29,Kensington,92.68
245,2019,9,31,44,46,58,Kensington,94.529999
246,2019,9,31,44,46,87,Kensington,94.599998
247,2019,9,31,44,92,0,Kensington,93.080002
248,2019,9,31,44,92,29,Kensington,91.199997
249,2019,9,31,44,92,58,Kensington,89.82
250,2019,9,31,44,92,87,Kensington,90.459999
251,2019,10,1,0,0,0,Kensington,90.68
252,2019,10,1,0,0,29,Kensington,90.309998
253,2019,10,1,0,0,58,Kensington,88.639999
254,2019,10,1,0,0,87,Kensington,88.169998
255,2019,10,1,0,46,0,Kensington,88.260002
256,2019,10,1,0,46,29,Kensington,87.300003
257,2019,10,1,0,46,58,Kensington,88.059998
258,2019,10,1,0,46,87,Kensington,88.239998
259,2019,10,1,0,92,0,Kensington,88.220001
260,2019,10,1,0,92,29,Kensington,87.57
261,2019,10,1,0,92,58,Kensington,87.059998
262,2019,10,1,0,92,87,Kensington,85.620003
263,2019,10,1,22,0,0,Kensington,85.239998
264,2019,10,1,22,0,29,Kensington,84.660004
265,2019,10,1,22,0,58,Kensington,85.589996
266,2019,10,1,22,0,87,Kensington,86.110001
267,2019,10,1,22,46,0,Kensington,85.730003
268,2019,10,1,22,46,29,Kensington,84.860001
269,2019,10,1,22,46,58,Kensington,84.550003
270,2019,10,1,22,46,87,Kensington,83.480003
271,2019,10,1,22,92,0,Kensington,84.330002
272,2019,10,1,22,92,29,Kensington,83.040001
273,2019,10,1,22,92,58,Kensington,83.300003
274,2019,10,1,22,92,87,Kensington,84.150002
275,2019,10,1,44,0,0,Kensington,82.150002
276,2019,10,1,44,0,29,Kensington,82.190002
277,2019,10,1,44,0,58,Kensington,80.279999
278,2019,10,1,44,0,87,Kensington,81.589996
279,2019,10,1,44,46,0,Kensington,80.349998
280,2019,10,1,44,46,29,Kensington,80.199997
281,2019,10,1,44,46,58,Kensington,81.970001
282,2019,10,1,44,46,87,Kensington,81.370003
283,2019,10,1,44,92,0,Kensington,82.790001
284,2019,10,1,44,92,29,Kensington,81.330002
285,2019,10,1,44,92,58,Kensington,82.260002
286,2019,10,1,44,92,87,Kensington,80.349998
287,2019,10,11,0,0,0,Kensington,79.57
288,2019,10,11,0,0,29,Kensington,79.190002
289,2019,10,11,0,0,58,Kensington,80.879997
290,2019,10,11,0,0,87,Kensington,81.480003
291,2019,10,11,0,46,0,Kensington,79.989998
292,2019,10,11,0,46,29,Kensington,79.599998
293,2019,10,11,0,46,58,Kensington,78.860001
294,2019,10,11,0,46,87,Kensington,80.110001
295,2019,10,11,0,92,0,Kensington,79.370003
296,2019,10,11,0,92,29,Kensington,81.279999
297,2019,10,11,0,92,58,Kensington,83.0
298,2019,10,11,0,92,87,Kensington,83.400002
299,2019,10,11,22,0,0,Kensington,83.419998
300,2019,10,11,22,0,29,Kensington,83.199997
301,2019,10,11,22,0,58,Kensington,81.419998
302,2019,10,11,22,0,87,Kensington,81.730003
303,2019,10,11,22,46,0,Kensington,81.620003
304,2019,10,11,22,46,29,Kensington,81.220001
305,2019,10,11,22,46,58,Kensington,80.150002
306,2019,10,11,22,46,87,Kensington,79.099998
307,2019,10,11,22,92,0,Kensington,80.110001
308,2019,10,11,22,92,29,Kensington,81.769997
309,2019,10,11,22,92,58,Kensington,80.510002
310,2019,10,11,22,92,87,Kensington,81.459999
311,2019,10,11,44,0,0,Kensington,81.300003
312,2019,10,11,44,0,29,Kensington,81.220001
313,2019,10,11,44,0,58,Kensington,80.620003
314,2019,10,11,44,0,87,Kensington,81.57
315,2019,10,11,44,46,0,Kensington,80.989998
316,2019,10,11,44,46,29,Kensington,82.199997
317,2019,10,11,44,46,58,Kensington,82.989998
318,2019,10,11,44,46,87,Kensington,83.279999
319,2019,10,11,44,92,0,Kensington,83.790001
320,2019,10,11,44,92,29,Kensington,82.190002
321,2019,10,11,44,92,58,Kensington,83.279999
322,2019,10,11,44,92,87,Kensington,83.080002
323,2019,10,21,0,0,0,Kensington,83.75
324,2019,10,21,0,0,29,Kensington,85.260002
325,2019,10,21,0,0,58,Kensington,86.57
326,2019,10,21,0,0,87,Kensington,88.129997
327,2019,10,21,0,46,0,Kensington,89.550003
328,2019,10,21,0,46,29,Kensington,90.419998
329,2019,10,21,0,46,58,Kensington,92.330002
330,2019,10,21,0,46,87,Kensington,92.769997
331,2019,10,21,0,92,0,Kensington,92.239998
332,2019,10,21,0,92,29,Kensington,91.480003
333,2019,10,21,0,92,58,Kensington,90.019997
334,2019,10,21,0,92,87,Kensington,90.300003
335,2019,10,21,22,0,0,Kensington,91.459999
336,2019,10,21,22,0,29,Kensington,90.370003
337,2019,10,21,22,0,58,Kensington,90.730003
338,2019,10,21,22,0,87,Kensington,89.949997
339,2019,10,21,22,46,0,Kensington,90.110001
340,2019,10,21,22,46,29,Kensington,89.620003
341,2019,10,21,22,46,58,Kensington,89.589996
342,2019,10,21,22,46,87,Kensington,88.190002
343,2019,10,21,22,92,0,Kensington,89.599998
344,2019,10,21,22,92,29,Kensington,88.949997
345,2019,10,21,22,92,58,Kensington,89.529999
346,2019,10,21,22,92,87,Kensington,90.550003
347,2019,10,21,44,0,0,Kensington,89.019997
348,2019,10,21,44,0,29,Kensington,90.57
349,2019,10,21,44,0,58,Kensington,91.82
350,2019,10,21,44,0,87,Kensington,90.510002
351,2019,10,21,44,46,0,Kensington,90.459999
352,2019,10,21,44,46,29,Kensington,90.349998
353,2019,10,21,44,46,58,Kensington,88.879997
354,2019,10,21,44,46,87,Kensington,89.949997
355,2019,10,21,44,92,0,Kensington,88.0
356,2019,10,21,44,92,29,Kensington,89.040001
357,2019,10,21,44,92,58,Kensington,90.699997
358,2019,10,21,44,92,87,Kensington,91.309998
359,2019,10,31,0,0,0,Kensington,89.309998
360,2019,10,31,0,0,29,Kensington,90.330002
361,2019,10,31,0,0,58,Kensington,91.989998
362,2019,10,31,0,0,87,Kensington,92.949997
363,2019,10,31,0,46,0,Kensington,92.529999
364,2019,10,31,0,46,29,Kensington,91.239998
365,2019,10,31,0,46,58,Kensington,92.370003
366,2019,10,31,0,46,87,Kensington,91.599998
367,2019,10,31,0,92,0,Kensington,91.699997
368,2019,10,31,0,92,29,Kensington,92.239998
369,2019,10,31,0,92,58,Kensington,90.68
370,2019,10,31,0,92,87,Kensington,91.699997
371,2019,10,31,22,0,0,Kensington,91.150002
372,2019,10,31,22,0,29,Kensington,91.75
373,2019,10,31,22,0,58,Kensington,93.419998
374,2019,10,31,22,0,87,Kensington,92.220001
375,2019,10,31,22,46,0,Kensington,91.169998
376,2019,10,31,22,46,29,Kensington,92.419998
377,2019,10,31,22,46,58,Kensington,92.260002
378,2019,10,31,22,46,87,Kensington,91.910004
379,2019,10,31,22,92,0,Kensington,90.099998
380,2019,10,31,22,92,29,Kensington,88.599998
381,2019,10,31,22,92,58,Kensington,87.839996
382,2019,10,31,22,92,87,Kensington,88.199997
383,2019,10,31,44,0,0,Kensington,87.910004
384,2019,10,31,44,0,29,Kensington,89.440002
385,2019,10,31,44,0,58,Kensington,91.440002
386,2019,10,31,44,0,87,Kensington,92.800003
387,2019,10,31,44,46,0,Kensington,92.879997
388,2019,10,31,44,46,29,Kensington,93.57
389,2019,10,31,44,46,58,Kensington,91.699997
390,2019,10,31,44,46,87,Kensington,91.480003
391,2019,10,31,44,92,0,Kensington,90.419998
392,2019,10,31,44,92,29,Kensington,90.190002
393,2019,10,31,44,92,58,Kensington,88.589996
394,2019,10,31,44,92,87,Kensington,87.839996
395,2019,11,1,0,0,0,Kensington,87.199997
396,2019,11,1,0,0,29,Kensington,88.660004
397,2019,11,1,0,0,58,Kensington,90.279999
398,2019,11,1,0,0,87,Kensington,92.199997
399,2019,11,1,0,46,0,Kensington,92.199997
400,2019,11,1,0,46,29,Kensington,92.150002
401,2019,11,1,0,46,58,Kensington,92.370003
402,2019,11,1,0,46,87,Kensington,93.040001
403,2019,11,1,0,92,0,Kensington,93.529999
404,2019,11,1,0,92,29,Kensington,94.099998
405,2019,11,1,0,92,58,Kensington,93.440002
406,2019,11,1,0,92,87,Kensington,92.300003
407,2019,11,1,22,0,0,Kensington,90.5
408,2019,11,1,22,0,29,Kensington,90.68
409,2019,11,1,22,0,58,Kensington,90.529999
410,2019,11,1,22,0,87,Kensington,89.190002
411,2019,11,1,22,46,0,Kensington,88.599998
412,2019,11,1,22,46,29,Kensington,87.309998
413,2019,11,1,22,46,58,Kensington,87.989998
414,2019,11,1,22,46,87,Kensington,87.080002
415,2019,11,1,22,92,0,Kensington,87.57
416,2019,11,1,22,92,29,Kensington,86.400002
417,2019,11,1,22,92,58,Kensington,86.699997
418,2019,11,1,22,92,87,Kensington,87.480003
419,2019,11,1,44,0,0,Kensington,87.199997
420,2019,11,1,44,0,29,Kensington,85.589996
421,2019,11,1,44,0,58,Kensington,85.599998
422,2019,11,1,44,0,87,Kensington,84.220001
423,2019,11,1,44,46,0,Kensington,82.309998
424,2019,11,1,44,46,29,Kensington,82.0
425,2019,11,1,44,46,58,Kensington,80.510002
426,2019,11,1,44,46,87,Kensington,81.0
427,2019,11,1,44,92,0,Kensington,81.169998
428,2019,11,1,44,92,29,Kensington,80.419998
429,2019,11,1,44,92,58,Kensington,82.220001
430,2019,11,1,44,92,87,Kensington,82.040001
431,2019,11,11,0,0,0,Kensington,83.730003
432,2019,11,11,0,0,29,Kensington,84.660004
433,2019,11,11,0,0,58,Kensington,83.68
434,2019,11,11,0,0,87,Kensington,83.260002
435,2019,11,11,0,46,0,Kensington,84.040001
436,2019,11,11,0,46,29,Kensington,85.75
437,2019,11,11,0,46,58,Kensington,87.260002
438,2019,11,11,0,46,87,Kensington,87.599998
439,2019,11,11,0,92,0,Kensington,89.480003
440,2019,11,11,0,92,29,Kensington,90.440002
441,2019,11,11,0,92,58,Kensington,91.199997
442,2019,11,11,0,92,87,Kensington,92.080002
443,2019,11,11,22,0,0,Kensington,93.0
444,2019,11,11,22,0,29,Kensington,91.110001
445,2019,11,11,22,0,58,Kensington,90.400002
446,2019,11,11,22,0,87,Kensington,89.220001
447,2019,11,11,22,46,0,Kensington,89.0
448,2019,11,11,22,46,29,Kensington,89.839996
449,2019,11,11,22,46,58,Kensington,90.459999
450,2019,11,11,22,46,87,Kensington,91.82
451,2019,11,11,22,92,0,Kensington,90.370003
452,2019,11,11,22,92,29,Kensington,90.839996
453,2019,11,11,22,92,58,Kensington,91.480003
454,2019,11,11,22,92,87,Kensington,90.459999
455,2019,11,11,44,0,0,Kensington,91.279999
456,2019,11,11,44,0,29,Kensington,91.5
457,2019,11,11,44,0,58,Kensington,90.82
458,2019,11,11,44,0,87,Kensington,92.239998
459,2019,11,11,44,46,0,Kensington,91.800003
460,2019,11,11,44,46,29,Kensington,92.279999
461,2019,11,11,44,46,58,Kensington,93.199997
462,2019,11,11,44,46,87,Kensington,91.589996
463,2019,11,11,44,92,0,Kensington,90.190002
464,2019,11,11,44,92,29,Kensington,90.199997
465,2019,11,11,44,92,58,Kensington,88.529999
466,2019,11,11,44,92,87,Kensington,90.0
467,2019,11,21,0,0,0,Kensington,89.440002
468,2019,11,21,0,0,29,Kensington,90.300003
469,2019,11,21,0,0,58,Kensington,89.949997
470,2019,11,21,0,0,87,Kensington,88.080002
471,2019,11,21,0,46,0,Kensington,87.019997
472,2019,11,21,0,46,29,Kensington,86.459999
473,2019,11,21,0,46,58,Kensington,88.239998
474,2019,11,21,0,46,87,Kensington,89.309998
475,2019,11,21,0,92,0,Kensington,88.040001
476,2019,11,21,0,92,29,Kensington,87.309998
477,2019,11,21,0,92,58,Kensington,85.68
478,2019,11,21,0,92,87,Kensington,86.279999
479,2019,11,21,22,0,0,Kensington,84.769997
480,2019,11,21,22,0,29,Kensington,85.330002
481,2019,11,21,22,0,58,Kensington,87.239998
482,2019,11,21,22,0,87,Kensington,86.620003
483,2019,11,21,22,46,0,Kensington,88.260002
484,2019,11,21,22,46,29,Kensington,88.169998
485,2019,11,21,22,46,58,Kensington,86.949997
486,2019,11,21,22,46,87,Kensington,88.639999
487,2019,11,21,22,92,0,Kensington,86.989998
488,2019,11,21,22,92,29,Kensington,85.040001
489,2019,11,21,22,92,58,Kensington,84.129997
490,2019,11,21,22,92,87,Kensington,85.080002
491,2019,11,21,44,0,0,Kensington,86.199997
492,2019,11,21,44,0,29,Kensington,84.769997
493,2019,11,21,44,0,58,Kensington,84.239998
494,2019,11,21,44,0,87,Kensington,82.239998
495,2019,11,21,44,46,0,Kensington,81.220001
496,2019,11,21,44,46,29,Kensington,81.400002
497,2019,11,21,44,46,58,Kensington,79.949997
498,2019,11,21,44,46,87,Kensington,79.699997
499,2019,11,21,44,92,0,Kensington,81.099998
500,2019,11,21,44,92,29,Kensington,80.839996
501,2019,11,21,44,92,58,Kensington,82.300003
502,2019,11,21,44,92,87,Kensington,84.239998
503,2019,11,31,0,0,0,Kensington,82.879997
504,2019,11,31,0,0,29,Kensington,81.059998
505,2019,11,31,0,0,58,Kensington,82.510002
506,2019,11,31,0,0,87,Kensington,80.699997
507,2019,11,31,0,46,0,Kensington,80.879997
508,2019,11,31,0,46,29,Kensington,79.730003
509,2019,11,31,0,46,58,Kensington,81.150002
510,2019,11,31,0,46,87,Kensington,79.220001
511,2019,11,31,0,92,0,Kensington,80.839996
512,2019,11,31,0,92,29,Kensington,79.330002
513,2019,11,31,0,92,58,Kensington,79.879997
514,2019,11,31,0,92,87,Kensington,79.019997
515,2019,11,31,22,0,0,Kensington,80.440002
516,2019,11,31,22,0,29,Kensington,81.080002
517,2019,11,31,22,0,58,Kensington,80.480003
518,2019,11,31,22,0,87,Kensington,80.169998
519,2019,11,31,22,46,0,Kensington,80.150002
520,2019,11,31,22,46,29,Kensington,81.239998
521,2019,11,31,22,46,58,Kensington,83.199997
522,2019,11,31,22,46,87,Kensington,82.459999
523,2019,11,31,22,92,0,Kensington,82.949997
524,2019,11,31,22,92,29,Kensington,82.879997
525,2019,11,31,22,92,58,Kensington,82.599998
526,2019,11,31,22,92,87,Kensington,83.279999
527,2019,11,31,44,0,0,Kensington,84.080002
528,2019,11,31,44,0,29,Kensington,84.300003
529,2019,11,31,44,0,58,Kensington,83.620003
530,2019,11,31,44,0,87,Kensington,81.790001
531,2019,11,31,44,46,0,Kensington,82.059998
532,2019,11,31,44,46,29,Kensington,80.349998
533,2019,11,31,44,46,58,Kensington,81.129997
534,2019,11,31,44,46,87,Kensington,81.660004
535,2019,11,31,44,92,0,Kensington,81.550003
536,2019,11,31,44,92,29,Kensington,81.330002
537,2019,11,31,44,92,58,Kensington,80.879997
538,2019,11,31,44,92,87,Kensington,81.169998
539,2019,12,1,0,0,0,Kensington,83.080002
540,2019,12,1,0,0,29,Kensington,82.260002
541,2019,12,1,0,0,58,Kensington,82.330002
542,2019,12,1,0,0,87,Kensington,81.480003
543,2019,12,1,0,46,0,Kensington,80.260002
544,2019,12,1,0,46,29,Kensington,78.550003
545,2019,12,1,0,46,58,Kensington,79.370003
546,2019,12,1,0,46,87,Kensington,78.660004
547,2019,12,1,0,92,0,Kensington,78.800003
548,2019,12,1,0,92,29,Kensington,77.860001
549,2019,12,1,0,92,58,Kensington,78.459999
550,2019,12,1,0,92,87,Kensington,79.529999
551,2019,12,1,22,0,0,Kensington,80.099998
552,2019,12,1,22,0,29,Kensington,81.389999
553,2019,12,1,22,0,58,Kensington,82.260002
554,2019,12,1,22,0,87,Kensington,83.589996
555,2019,12,1,22,46,0,Kensington,83.529999
556,2019,12,1,22,46,29,Kensington,84.110001
557,2019,12,1,22,46,58,Kensington,84.709999
