"909","Mumbai",2016,6,26,80
"910","Mumbai",2016,6,27,80
"911","Mumbai",2016,6,28,80
"912","Mumbai",2016,6,29,78
"913","Mumbai",2016,6,30,82
"914","Mumbai",2016,7,1,79
"915","Mumbai",2016,7,2,79
"916","Mumbai",2016,7,3,80
"917","Mumbai",2016,7,4,81
"918","Mumbai",2016,7,5,81
"919","Mumbai",2016,7,6,81
"920","Mumbai",2016,7,7,82
"921","Mumbai",2016,7,8,82
"922","Mumbai",2016,7,9,80
"923","Mumbai",2016,7,10,82
"924","Mumbai",2016,7,11,82
"925","Mumbai",2016,7,12,81
"926","Mumbai",2016,7,13,81
"927","Mumbai",2016,7,14,82
"928","Mumbai",2016,7,15,82
"929","Mumbai",2016,7,16,83
"930","Mumbai",2016,7,17,82
"931","Mumbai",2016,7,18,80
"932","Mumbai",2016,7,19,77
"933","Mumbai",2016,7,20,80
"934","Mumbai",2016,7,21,78
"935","Mumbai",2016,7,22,80
"936","Mumbai",2016,7,23,82
"937","Mumbai",2016,7,24,82
"938","Mumbai",2016,7,25,80
"939","Mumbai",2016,7,26,80
"940","Mumbai",2016,7,27,78
"941","Mumbai",2016,7,28,80
"942","Mumbai",2016,7,29,77
"943","Mumbai",2016,7,30,78
"944","Mumbai",2016,7,31,78
"945","Mumbai",2016,8,1,78
"946","Mumbai",2016,8,2,79
"947","Mumbai",2016,8,3,80
"948","Mumbai",2016,8,4,82
"949","Mumbai",2016,8,5,78
"950","Mumbai",2016,8,6,80
"951","Mumbai",2016,8,7,82
"952","Mumbai",2016,8,8,82
"953","Mumbai",2016,8,9,82
"954","Mumbai",2016,8,10,82
"955","Mumbai",2016,8,11,81
"956","Mumbai",2016,8,12,82
"957","Mumbai",2016,8,13,82
"958","Mumbai",2016,8,14,82
"959","Mumbai",2016,8,15,82
"960","Mumbai",2016,8,16,83
"961","Mumbai",2016,8,17,84
"962","Mumbai",2016,8,18,82
"963","Mumbai",2016,8,19,83
"964","Mumbai",2016,8,20,82
"965","Mumbai",2016,8,21,83
"966","Mumbai",2016,8,22,82
"967","Mumbai",2016,8,23,80
"968","Mumbai",2016,8,24,82
"969","Mumbai",2016,8,25,82
"970","Mumbai",2016,8,26,78
"971","Mumbai",2016,8,27,78
"972","Mumbai",2016,8,28,78
"973","Mumbai",2016,8,29,82
"974","Mumbai",2016,8,30,81
"975","Mumbai",2016,8,31,82
"976","Mumbai",2016,9,1,82
"977","Mumbai",2016,9,2,82
"978","Mumbai",2016,9,3,80
"979","Mumbai",2016,9,4,82
"980","Mumbai",2016,9,5,82
"981","Mumbai",2016,9,6,82
"982","Mumbai",2016,9,7,82
"983","Mumbai",2016,9,8,82
"984","Mumbai",2016,9,9,82
"985","Mumbai",2016,9,10,80
"986","Mumbai",2016,9,11,82
"987","Mumbai",2016,9,12,82
"988","Mumbai",2016,9,13,80
"989","Mumbai",2016,9,14,82
"990","Mumbai",2016,9,15,78
"991","Mumbai",2016,9,16,79
"992","Mumbai",2016,9,17,78
"993","Mumbai",2016,9,18,77
"994","Mumbai",2016,9,19,79
"995","Mumbai",2016,9,20,78
"996","Mumbai",2016,9,21,76
"997","Mumbai",2016,9,22,78
"998","Mumbai",2016,9,23,78
"999","Mumbai",2016,9,24,78
"1000","Mumbai",2016,9,25,80
"1001","Mumbai",2016,9,26,82
"1002","Mumbai",2016,9,27,81
"1003","Mumbai",2016,9,28,81
"1004","Mumbai",2016,9,29,82
"1005","Mumbai",2016,9,30,80
"1006","Mumbai",2016,10,1,79
"1007","Mumbai",2016,10,2,76
"1008","Mumbai",2016,10,3,77
"1009","Mumbai",2016,10,4,76
"1010","Mumbai",2016,10,5,78
"1011","Mumbai",2016,10,6,80
"1012","Mumbai",2016,10,7,82
"1013","Mumbai",2016,10,8,82
"1014","Mumbai",2016,10,9,81
"1015","Mumbai",2016,10,10,82
"1016","Mumbai",2016,10,11,82
"1017","Mumbai",2016,10,12,81
"1018","Mumbai",2016,10,13,82
"1019","Mumbai",2016,10,14,82
"1020","Mumbai",2016,10,15,80
"1021","Mumbai",2016,10,16,84
"1022","Mumbai",2016,10,17,84
"1023","Mumbai",2016,10,18,86
"1024","Mumbai",2016,10,19,84
"1025","Mumbai",2016,10,20,82
"1026","Mumbai",2016,10,21,81
"1027","Mumbai",2016,10,22,82
"1028","Mumbai",2016,10,23,82
"1029","Mumbai",2016,10,24,82
"1030","Mumbai",2016,10,25,80
"1031","Mumbai",2016,10,26,78
"1032","Mumbai",2016,10,27,82
"1033","Mumbai",2016,10,28,81
"1034","Mumbai",2016,10,29,80
"1035","Mumbai",2016,10,30,79
"1036","Mumbai",2016,10,31,82
"1037","Mumbai",2016,11,1,84
"1038","Mumbai",2016,11,2,83
"1039","Mumbai",2016,11,3,82
"1040","Mumbai",2016,11,4,77
"1041","Mumbai",2016,11,5,79
"1042","Mumbai",2016,11,6,80
"1043","Mumbai",2016,11,7,79
"1044","Mumbai",2016,11,8,78
"1045","Mumbai",2016,11,9,78
"1046","Mumbai",2016,11,10,77
"1047","Mumbai",2016,11,11,78
"1048","Mumbai",2016,11,12,78
"1049","Mumbai",2016,11,13,80
"1050","Mumbai",2016,11,14,80
"1051","Mumbai",2016,11,15,80
"1052","Mumbai",2016,11,16,84
"1053","Mumbai",2016,11,17,84
"1054","Mumbai",2016,11,18,82
"1055","Mumbai",2016,11,19,82
"1056","Mumbai",2016,11,20,78
"1057","Mumbai",2016,11,21,78
"1058","Mumbai",2016,11,22,80
"1059","Mumbai",2016,11,23,80
"1060","Mumbai",2016,11,24,80
"1061","Mumbai",2016,11,25,80
"1062","Mumbai",2016,11,26,80
"1063","Mumbai",2016,11,27,79
"1064","Mumbai",2016,11,28,80
"1065","Mumbai",2016,11,29,79
"1066","Mumbai",2016,11,30,78
"1067","Mumbai",2016,12,1,76
"1068","Mumbai",2016,12,2,80
"1069","Mumbai",2016,12,3,80
"1070","Mumbai",2016,12,4,84
"1071","Mumbai",2016,12,5,86
"1072","Mumbai",2016,12,6,82
"1073","Mumbai",2016,12,7,78
"1074","Mumbai",2016,12,8,78
"1075","Mumbai",2016,12,9,77
"1076","Mumbai",2016,12,10,74
"1077","Mumbai",2016,12,11,74
"1078","Mumbai",2016,12,12,76
"1079","Mumbai",2016,12,13,78
"1080","Mumbai",2016,12,14,80
"1081","Mumbai",2016,12,15,84
"1082","Mumbai",2016,12,16,83
"1083","Mumbai",2016,12,17,82
"1084","Mumbai",2016,12,18,78
"1085","Mumbai",2016,12,19,76
"1086","Mumbai",2016,12,20,79
"1087","Mumbai",2016,12,21,77
"1088","Mumbai",2016,12,22,76
"1089","Mumbai",2016,12,23,75
"1090","Mumbai",2016,12,24,74
"1091","Mumbai",2016,12,25,76
"1092","Mumbai",2016,12,26,76
"1093","Mumbai",2016,12,27,74
"1094","Mumbai",2016,12,28,78
"1095","Mumbai",2016,12,29,77
"1096","Mumbai",2016,12,30,78
"1097","Mumbai",2016,12,31,76
"1098","Mumbai",2017,1,1,74
"1099","Mumbai",2017,1,2,76
"1100","Mumbai",2017,1,3,76
"1101","Mumbai",2017,1,4,74
"1102","Mumbai",2017,1,5,73
"1103","Mumbai",2017,1,6,70
"1104","Mumbai",2017,1,7,72
"1105","Mumbai",2017,1,8,74
"1106","Mumbai",2017,1,9,72
"1107","Mumbai",2017,1,10,69
"1108","Mumbai",2017,1,11,68
"1109","Mumbai",2017,1,12,68
"1110","Mumbai",2017,1,13,72
"1111","Mumbai",2017,1,14,76
"1112","Mumbai",2017,1,15,78
"1113","Mumbai",2017,1,16,74
"1114","Mumbai",2017,1,17,73
"1115","Mumbai",2017,1,18,72
"1116","Mumbai",2017,1,19,76
"1117","Mumbai",2017,1,20,76
"1118","Mumbai",2017,1,21,76
"1119","Mumbai",2017,1,22,79
"1120","Mumbai",2017,1,23,80
"1121","Mumbai",2017,1,24,81
"1122","Mumbai",2017,1,25,80
"1123","Mumbai",2017,1,26,78
"1124","Mumbai",2017,1,27,74
"1125","Mumbai",2017,1,28,79
"1126","Mumbai",2017,1,29,78
"1127","Mumbai",2017,1,30,78
"1128","Mumbai",2017,1,31,76
"1129","Mumbai",2017,2,1,75
"1130","Mumbai",2017,2,2,78
"1131","Mumbai",2017,2,3,76
"1132","Mumbai",2017,2,4,74
"1133","Mumbai",2017,2,5,75
"1134","Mumbai",2017,2,6,72
"1135","Mumbai",2017,2,7,72
"1136","Mumbai",2017,2,8,74
"1137","Mumbai",2017,2,9,76
"1138","Mumbai",2017,2,10,75
"1139","Mumbai",2017,2,11,74
"1140","Mumbai",2017,2,12,74
"1141","Mumbai",2017,2,13,76
"1142","Mumbai",2017,2,14,81
"1143","Mumbai",2017,2,15,82
"1144","Mumbai",2017,2,16,82
"1145","Mumbai",2017,2,17,84
"1146","Mumbai",2017,2,18,84
"1147","Mumbai",2017,2,19,82
"1148","Mumbai",2017,2,20,80
"1149","Mumbai",2017,2,21,77
"1150","Mumbai",2017,2,22,76
"1151","Mumbai",2017,2,23,78
"1152","Mumbai",2017,2,24,80
"1153","Mumbai",2017,2,25,82
"1154","Mumbai",2017,2,26,82
"1155","Mumbai",2017,2,27,80
"1156","Mumbai",2017,2,28,82
"1157","Mumbai",2017,3,1,81
"1158","Mumbai",2017,3,2,80
"1159","Mumbai",2017,3,3,80
"1160","Mumbai",2017,3,4,77
"1161","Mumbai",2017,3,5,78
"1162","Mumbai",2017,3,6,78
"1163","Mumbai",2017,3,7,76
"1164","Mumbai",2017,3,8,78
"1165","Mumbai",2017,3,9,79
"1166","Mumbai",2017,3,10,78
"1167","Mumbai",2017,3,11,78
"1168","Mumbai",2017,3,12,76
"1169","Mumbai",2017,3,13,74
"1170","Mumbai",2017,3,14,79
"1171","Mumbai",2017,3,15,78
"1172","Mumbai",2017,3,16,78
"1173","Mumbai",2017,3,17,78
"1174","Mumbai",2017,3,18,81
"1175","Mumbai",2017,3,19,80
"1176","Mumbai",2017,3,20,80
"1177","Mumbai",2017,3,21,80
"1178","Mumbai",2017,3,22,80
"1179","Mumbai",2017,3,23,82
"1180","Mumbai",2017,3,24,80
"1181","Mumbai",2017,3,25,82
"1182","Mumbai",2017,3,26,84
"1183","Mumbai",2017,3,27,86
"1184","Mumbai",2017,3,28,85
"1185","Mumbai",2017,3,29,84
"1186","Mumbai",2017,3,30,84
"1187","Mumbai",2017,3,31,84
"1188","Mumbai",2017,4,1,82
"1189","Mumbai",2017,4,2,83
"1190","Mumbai",2017,4,3,82
"1191","Mumbai",2017,4,4,83
"1192","Mumbai",2017,4,5,84
"1193","Mumbai",2017,4,6,84
"1194","Mumbai",2017,4,7,82
"1195","Mumbai",2017,4,8,79
"1196","Mumbai",2017,4,9,82
"1197","Mumbai",2017,4,10,83
"1198","Mumbai",2017,4,11,84
"1199","Mumbai",2017,4,12,84
"1200","Mumbai",2017,4,13,82
"1201","Mumbai",2017,4,14,85
"1202","Mumbai",2017,4,15,84
"1203","Mumbai",2017,4,16,84
"1204","Mumbai",2017,4,17,82
"1205","Mumbai",2017,4,18,86
"1206","Mumbai",2017,4,19,84
"1207","Mumbai",2017,4,20,84
"1208","Mumbai",2017,4,21,84
"1209","Mumbai",2017,4,22,84
"1210","Mumbai",2017,4,23,84
"1211","Mumbai",2017,4,24,84
"1212","Mumbai",2017,4,25,82
"1213","Mumbai",2017,4,26,82
"1214","Mumbai",2017,4,27,84
"1215","Mumbai",2017,4,28,82
"1216","Mumbai",2017,4,29,82
"1217","Mumbai",2017,4,30,82
"1218","Mumbai",2017,5,1,84
"1219","Mumbai",2017,5,2,82
"1220","Mumbai",2017,5,3,83
"1221","Mumbai",2017,5,4,84
"1222","Mumbai",2017,5,5,85
"1223","Mumbai",2017,5,6,86
"1224","Mumbai",2017,5,7,86
"1225","Mumbai",2017,5,8,86
"1226","Mumbai",2017,5,9,84
"1227","Mumbai",2017,5,10,84
"1228","Mumbai",2017,5,11,85
"1229","Mumbai",2017,5,12,86
"1230","Mumbai",2017,5,13,85
"1231","Mumbai",2017,5,14,86
"1232","Mumbai",2017,5,15,87
"1233","Mumbai",2017,5,16,85
"1234","Mumbai",2017,5,17,87
"1235","Mumbai",2017,5,18,86
"1236","Mumbai",2017,5,19,86
"1237","Mumbai",2017,5,20,85
"1238","Mumbai",2017,5,21,86
"1239","Mumbai",2017,5,22,86
"1240","Mumbai",2017,5,23,86
"1241","Mumbai",2017,5,24,86
"1242","Mumbai",2017,5,25,88
"1243","Mumbai",2017,5,26,88
"1244","Mumbai",2017,5,27,88
"1245","Mumbai",2017,5,28,88
"1246","Mumbai",2017,5,29,88
"1247","Mumbai",2017,5,30,88
"1248","Mumbai",2017,5,31,88
"1249","Mumbai",2017,6,1,88
"1250","Mumbai",2017,6,2,84
"1251","Mumbai",2017,6,3,88
"1252","Mumbai",2017,6,4,88
"1253","Mumbai",2017,6,5,88
"1254","Mumbai",2017,6,6,89
"1255","Mumbai",2017,6,7,86
"1256","Mumbai",2017,6,8,82
"1257","Mumbai",2017,6,9,82
"1258","Mumbai",2017,6,10,81
"1259","Mumbai",2017,6,11,82
"1260","Mumbai",2017,6,12,82
"1261","Mumbai",2017,6,13,82
"1262","Mumbai",2017,6,14,86
"1263","Mumbai",2017,6,15,84
"1264","Mumbai",2017,6,16,86
"1265","Mumbai",2017,6,17,85
"1266","Mumbai",2017,6,18,87
"1267","Mumbai",2017,6,19,86
"1268","Mumbai",2017,6,20,86
"1269","Mumbai",2017,6,21,86
"1270","Mumbai",2017,6,22,84
"1271","Mumbai",2017,6,23,85
"1272","Mumbai",2017,6,24,86
"1273","Mumbai",2017,6,25,78
"1274","Mumbai",2017,6,26,81
"1275","Mumbai",2017,6,27,82
"1276","Mumbai",2017,6,28,80
"1277","Mumbai",2017,6,29,82
"1278","Mumbai",2017,6,30,83
"1279","Mumbai",2017,7,1,81
"1280","Mumbai",2017,7,2,82
"1281","Mumbai",2017,7,3,83
"1282","Mumbai",2017,7,4,84
"1283","Mumbai",2017,7,5,82
"1284","Mumbai",2017,7,6,85
"1285","Mumbai",2017,7,7,84
"1286","Mumbai",2017,7,8,86
"1287","Mumbai",2017,7,9,83
"1288","Mumbai",2017,7,10,84
"1289","Mumbai",2017,7,11,84
"1290","Mumbai",2017,7,12,85
"1291","Mumbai",2017,7,13,82
"1292","Mumbai",2017,7,14,80
"1293","Mumbai",2017,7,15,80
"1294","Mumbai",2017,7,16,80
"1295","Mumbai",2017,7,17,77
"1296","Mumbai",2017,7,18,76
"1297","Mumbai",2017,7,19,80
"1298","Mumbai",2017,7,20,81
"1299","Mumbai",2017,7,21,80
"1300","Mumbai",2017,7,22,80
"1301","Mumbai",2017,7,23,80
"1302","Mumbai",2017,7,24,83
"1303","Mumbai",2017,7,25,81
"1304","Mumbai",2017,7,26,83
"1305","Mumbai",2017,7,27,82
"1306","Mumbai",2017,7,28,82
"1307","Mumbai",2017,7,29,82
"1308","Mumbai",2017,7,30,83
"1309","Mumbai",2017,7,31,82
"1310","Mumbai",2017,8,1,82
"1311","Mumbai",2017,8,2,84
"1312","Mumbai",2017,8,3,82
"1313","Mumbai",2017,8,4,84
"1314","Mumbai",2017,8,5,84
"1315","Mumbai",2017,8,6,84
"1316","Mumbai",2017,8,7,84
"1317","Mumbai",2017,8,8,84
"1318","Mumbai",2017,8,9,84
"1319","Mumbai",2017,8,10,84
"1320","Mumbai",2017,8,11,84
"1321","Mumbai",2017,8,12,83
"1322","Mumbai",2017,8,13,82
"1323","Mumbai",2017,8,14,80
"1324","Mumbai",2017,8,15,80
"1325","Mumbai",2017,8,16,82
"1326","Mumbai",2017,8,17,83
"1327","Mumbai",2017,8,18,83
"1328","Mumbai",2017,8,19,80
"1329","Mumbai",2017,8,20,76
"1330","Mumbai",2017,8,21,76
"1331","Mumbai",2017,8,22,80
"1332","Mumbai",2017,8,23,84
"1333","Mumbai",2017,8,24,83
"1334","Mumbai",2017,8,25,80
"1335","Mumbai",2017,8,26,80
"1336","Mumbai",2017,8,27,81
"1337","Mumbai",2017,8,28,79
"1338","Mumbai",2017,8,29,78
"1339","Mumbai",2017,8,30,80
"1340","Mumbai",2017,8,31,83
"1341","Mumbai",2017,9,1,83
"1342","Mumbai",2017,9,2,82
"1343","Mumbai",2017,9,3,82
"1344","Mumbai",2017,9,4,82
"1345","Mumbai",2017,9,5,82
"1346","Mumbai",2017,9,6,83
"1347","Mumbai",2017,9,7,83
"1348","Mumbai",2017,9,8,85
"1349","Mumbai",2017,9,9,84
"1350","Mumbai",2017,9,10,84
"1351","Mumbai",2017,9,11,88
"1352","Mumbai",2017,9,12,88
"1353","Mumbai",2017,9,13,80
"1354","Mumbai",2017,9,14,84
"1355","Mumbai",2017,9,15,82
"1356","Mumbai",2017,9,16,82
"1357","Mumbai",2017,9,17,80
"1358","Mumbai",2017,9,18,84
"1359","Mumbai",2017,9,19,82
"1360","Mumbai",2017,9,20,76
"1361","Mumbai",2017,9,21,80
"1362","Mumbai",2017,9,22,82
"1363","Mumbai",2017,9,23,82
"1364","Mumbai",2017,9,24,82
"1365","Mumbai",2017,9,25,83
"1366","Mumbai",2017,9,26,83
"1367","Mumbai",2017,9,27,85
"1368","Mumbai",2017,9,28,86
"1369","Mumbai",2017,9,29,84
"1370","Mumbai",2017,9,30,84
"1371","Mumbai",2017,10,1,86
"1372","Mumbai",2017,10,2,86
"1373","Mumbai",2017,10,3,85
"1374","Mumbai",2017,10,4,87
"1375","Mumbai",2017,10,5,86
"1376","Mumbai",2017,10,6,86
"1377","Mumbai",2017,10,7,83
"1378","Mumbai",2017,10,8,86
"1379","Mumbai",2017,10,9,83
"1380","Mumbai",2017,10,10,83
"1381","Mumbai",2017,10,11,82
"1382","Mumbai",2017,10,12,84
"1383","Mumbai",2017,10,13,84
"1384","Mumbai",2017,10,14,84
"1385","Mumbai",2017,10,15,84
"1386","Mumbai",2017,10,16,82
"1387","Mumbai",2017,10,17,84
"1388","Mumbai",2017,10,18,85
"1389","Mumbai",2017,10,19,84
"1390","Mumbai",2017,10,20,82
"1391","Mumbai",2017,10,21,84
"1392","Mumbai",2017,10,22,84
"1393","Mumbai",2017,10,23,85
"1394","Mumbai",2017,10,24,84
"1395","Mumbai",2017,10,25,84
"1396","Mumbai",2017,10,26,85
"1397","Mumbai",2017,10,27,84
"1398","Mumbai",2017,10,28,85
"1399","Mumbai",2017,10,29,84
"1400","Mumbai",2017,10,30,84
"1401","Mumbai",2017,10,31,86
"1402","Mumbai",2017,11,1,84
"1403","Mumbai",2017,11,2,85
"1404","Mumbai",2017,11,3,82
"1405","Mumbai",2017,11,4,81
"1406","Mumbai",2017,11,5,84
"1407","Mumbai",2017,11,6,84
"1408","Mumbai",2017,11,7,84
"1409","Mumbai",2017,11,8,83
"1410","Mumbai",2017,11,9,82
"1411","Mumbai",2017,11,10,83
"1412","Mumbai",2017,11,11,81
"1413","Mumbai",2017,11,12,81
"1414","Mumbai",2017,11,13,79
"1415","Mumbai",2017,11,14,79
"1416","Mumbai",2017,11,15,80
"1417","Mumbai",2017,11,16,80
"1418","Mumbai",2017,11,17,79
"1419","Mumbai",2017,11,18,78
"1420","Mumbai",2017,11,19,79
"1421","Mumbai",2017,11,20,80
"1422","Mumbai",2017,11,21,83
"1423","Mumbai",2017,11,22,84
"1424","Mumbai",2017,11,23,79
"1425","Mumbai",2017,11,24,77
"1426","Mumbai",2017,11,25,78
"1427","Mumbai",2017,11,26,81
"1428","Mumbai",2017,11,27,80
"1429","Mumbai",2017,11,28,78
"1430","Mumbai",2017,11,29,78
"1431","Mumbai",2017,11,30,79
"1432","Mumbai",2017,12,1,78
"1433","Mumbai",2017,12,2,80
"1434","Mumbai",2017,12,3,80
"1435","Mumbai",2017,12,4,82
"1436","Mumbai",2017,12,5,72
"1437","Mumbai",2017,12,6,74
"1438","Mumbai",2017,12,7,72
"1439","Mumbai",2017,12,8,74
"1440","Mumbai",2017,12,9,78
"1441","Mumbai",2017,12,10,78
"1442","Mumbai",2017,12,11,74
"1443","Mumbai",2017,12,12,74
"1444","Mumbai",2017,12,13,72
"1445","Mumbai",2017,12,14,72
"1446","Mumbai",2017,12,15,74
"1447","Mumbai",2017,12,16,78
"1448","Mumbai",2017,12,17,78
"1449","Mumbai",2017,12,18,76
"1450","Mumbai",2017,12,19,79
"1451","Mumbai",2017,12,20,78
"1452","Mumbai",2017,12,21,75
"1453","Mumbai",2017,12,22,76
"1454","Mumbai",2017,12,23,76
"1455","Mumbai",2017,12,24,74
"1456","Mumbai",2017,12,25,76
"1457","Mumbai",2017,12,26,78
"1458","Mumbai",2017,12,27,76
"1459","Mumbai",2017,12,28,74
"1460","Mumbai",2017,12,29,74
"1461","Mumbai",2017,12,30,73
"1462","Mumbai",2017,12,31,75
"1463","Beijing",2016,1,1,30
"1464","Beijing",2016,1,2,34
"1465","Beijing",2016,1,3,30
"1466","Beijing",2016,1,4,28
"1467","Beijing",2016,1,5,25
"1468","Beijing",2016,1,6,26
"1469","Beijing",2016,1,7,24
"1470","Beijing",2016,1,8,24
"1471","Beijing",2016,1,9,26
"1472","Beijing",2016,1,10,24
"1473","Beijing",2016,1,11,21
"1474","Beijing",2016,1,12,18
"1475","Beijing",2016,1,13,26
"1476","Beijing",2016,1,14,26
"1477","Beijing",2016,1,15,28
"1478","Beijing",2016,1,16,27
"1479","Beijing",2016,1,17,16
"1480","Beijing",2016,1,18,16
"1481","Beijing",2016,1,19,16
"1482","Beijing",2016,1,20,18
"1483","Beijing",2016,1,21,20
