27726	83
27681	67
5686	62
14721	4
20415	25
17124	4
31762	42
4806	47
5602	92
23481	2
26630	76
4084	23
21293	100
1054	95
248	17
5131	16
7958	78
6995	42
7479	58
27918	59
32498	4
7462	70
12022	35
13037	87
29458	37
4098	55
14600	6
18352	46
540	35
8762	73
18397	7
25828	14
24230	5
658	27
10940	68
25162	39
792	40
16398	17
26946	79
8638	90
24515	7
15615	25
12570	97
19557	76
30524	25
330	7
14333	99
19737	75
1278	71
30714	86
19949	46
13337	5
2623	81
25608	66
7085	62
28652	13
23826	15
6249	96
18819	34
1941	89
5565	68
16216	39
2609	55
16893	15
30300	0
15589	31
17968	88
26268	34
10422	70
30910	19
25391	42
874	51
28255	16
6972	56
25547	64
25605	97
7950	82
2481	2
23439	96
9762	8
4415	90
11759	73
29486	77
5945	41
18700	55
21787	50
30974	13
18283	63
2376	0
12723	4
14776	29
32182	20
8925	82
19677	11
7534	22
31068	74
7783	62
29426	14
17612	18
11408	91
7185	39
26443	2
8850	80
23650	71
1454	12
27465	67
19793	50
20972	4
28442	26
25770	96
1381	26
2237	44
16595	70
12042	0
11058	48
1670	6
2258	42
25783	76
8610	28
18434	84
3503	20
10938	63
22750	31
28458	35
32756	1
19489	43
32075	11
7833	78
26048	40
12433	4
1735	14
11837	76
7328	62
31244	79
9252	32
9535	37
3497	13
22015	76
16100	16
9523	55
28633	96
19854	92
4919	4
12931	22
13487	91
8483	84
6193	73
1560	78
31497	58
31540	19
13392	80
21578	12
9277	73
1620	85
31276	95
13578	49
26489	58
12924	83
27008	91
6477	20
32607	56
13722	87
28761	47
31163	18
19932	0
4954	46
10396	7
10904	74
4680	7
14387	62
3517	38
241	96
3523	44
29621	26
9916	23
13579	10
12750	69
24081	66
24676	79
11784	11
13608	11
29929	40
5055	81
8922	82
10986	23
31577	55
29916	16
15469	86
30693	1
26949	92
26052	34
9487	17
16955	54
30180	38
27065	89
12578	70
14140	66
2445	69
13489	5
3333	28
17282	40
8896	5
4882	96
7231	66
6479	59
31351	55
9646	56
30189	21
8486	21
29614	12
11777	38
10861	9
12455	57
8752	65
26281	64
15947	56
9135	64
29859	51
9253	54
1643	2
13232	0
19926	24
14801	14
20855	2
10573	49
6473	95
24353	70
2699	31
17465	1
9981	92
4381	66
16671	18
30032	50
23165	79
11293	36
16948	85
18166	63
31020	60
14788	11
11969	92
4015	62
9168	29
12097	40
15199	69
19199	98
18271	57
6085	15
1331	96
13444	57
4360	51
26431	82
10268	47
337	1
12677	2
29022	21
542	64
21388	83
31647	50
16584	79
20493	36
17482	56
10753	86
19095	92
3964	66
8106	20
22593	12
14868	100
20968	19
12079	84
31531	5
20663	38
27936	75
11874	44
25680	88
5725	31
13559	66
17832	27
7375	49
21962	72
10797	94
10080	88
9058	82
8546	72
19097	93
11072	69
22955	62
23588	58
28315	4
1009	95
11455	77
742	21
24512	57
27368	83
17650	59
12759	38
5303	16
24199	17
18661	96
8753	96
15987	73
20083	7
32718	23
7229	48
4769	69
21047	79
24326	44
6540	3
32588	66
17945	32
20183	56
4978	34
13262	36
27196	46
12935	84
14790	15
11001	16
24567	43
32671	43
3545	63
8838	98
8563	20
28801	78
7604	89
11197	58
20363	11
7721	30
23445	26
16741	74
29151	88
3393	52
19882	93
3822	84
1338	43
31339	25
4623	5
21724	65
29733	44
29130	60
29445	19
5750	87
21963	57
32209	16
1908	73
31920	1
3855	68
31056	33
7075	1
6741	31
12779	58
20667	31
24118	11
32119	74
14091	53
16060	85
3432	15
14875	49
28074	33
20476	44
8329	29
23072	56
15787	79
14893	23
10681	47
24176	97
6139	47
21083	5
27621	97
15722	2
12581	58
11891	13
24834	2
2702	21
25141	82
15891	94
11400	91
13162	47
19410	81
26260	20
13874	37
32195	43
6038	4
28245	74
26867	59
13063	34
29617	9
17226	95
21051	55
9458	10
9405	17
26819	97
7531	84
30591	38
18915	77
6272	36
10133	58
23569	19
12078	50
25333	85
10103	3
10722	31
18990	38
23258	59
9658	75
32683	2
15568	79
6135	30
16742	75
23188	79
31357	4
7469	84
31913	16
20061	34
27504	69
28102	60
3529	40
19149	94
10844	20
24065	2
28773	88
6747	37
14398	95
27352	25
13043	79
1563	79
17022	69
9492	96
15477	43
19178	69
22348	33
31635	91
1662	15
19420	75
9273	86
28888	79
1892	63
11749	65
6932	66
2003	42
18631	45
18630	83
6407	74
29681	7
26177	64
6459	39
27633	70
22630	74
28782	85
8290	68
20997	43
8890	52
28703	11
23661	35
20386	28
19601	74
1497	13
18058	38
30581	22
4287	22
24979	17
530	37
205	66
24459	7
3760	30
10481	11
18493	13
7746	34
20538	64
24917	9
5752	22
32255	78
2401	4
10393	46
18792	33
30137	34
28211	59
32627	24
15248	41
11149	25
30875	45
25436	56
1443	14
22861	91
23967	9
16704	71
30308	44
30792	43
32469	93
19814	31
23743	89
16474	24
5158	15
27809	12
40	81
17975	26
2503	69
6840	46
25395	58
17651	0
20083	77
31250	1
11381	50
24277	57
3565	34
30885	86
20889	14
24925	55
5045	73
13855	96
24773	86
22675	4
21001	10
5974	15
1071	63
32145	11
18718	39
13037	49
7162	0
19539	70
19103	32
839	2
2645	61
19645	31
21862	55
2480	27
3542	15
23277	65
1401	89
20169	31
17939	29
31426	58
21575	58
27700	83
16002	66
684	79
9507	55
2944	60
7058	100
10677	18
23041	3
1623	47
17929	33
17615	12
27759	94
5093	1
12448	76
16224	22
18133	59
12170	95
5084	92
6923	17
23024	53
9412	9
15407	72
704	44
10891	15
27734	41
17998	68
15621	23
21376	14
18108	100
26068	3
2438	76
14318	68
16339	31
4632	66
13787	68
25020	20
1988	68
13642	14
30104	8
18509	38
19761	69
14804	24
18842	90
31620	0
1187	12
4591	76
656	67
28411	41
18738	38
5507	28
10951	73
24958	89
17013	11
21060	23
25402	53
7373	4
15275	15
10761	15
32729	38
2451	76
22570	86
23407	72
28440	82
21409	24
4360	17
20654	51
14523	19
6766	10
26632	97
20666	38
8160	80
27091	47
31687	84
28317	27
13388	0
30466	16
26919	78
21267	21
24314	59
24007	6
9722	46
15463	0
13793	47
23043	66
16626	48
20620	31
8964	65
14693	61
13000	92
7551	24
10943	0
361	73
11434	95
25563	61
23888	7
1430	73
4074	3
1981	68
16292	17
27123	98
31461	60
17369	20
14179	79
19914	80
5936	51
31453	33
17981	90
6816	65
5385	21
17157	98
8310	48
13171	43
32764	77
2047	57
27311	34
53	0
22740	7
24320	35
10998	22
4489	37
8388	47
26919	79
14609	41
22716	38
16853	45
24593	1
14854	32
12294	35
146	88
10428	55
29421	64
12033	21
25329	42
2208	94
32506	10
1897	9
14469	79
22795	95
13509	14
26134	36
12258	68
21693	3
18140	85
5174	88
9551	69
23492	82
27530	7
21710	69
5809	1
18840	1
6120	22
14962	74
26807	64
14713	42
6693	70
28995	87
26946	13
21768	61
7954	94
14633	61
15127	4
2340	42
28400	94
3154	27
5831	85
15623	45
28029	12
11754	14
3293	10
26528	40
10555	27
7452	83
13640	46
7986	49
1539	81
10312	91
30731	50
32557	7
20170	97
7301	62
23332	56
75	98
15026	27
19801	29
441	47
7918	23
12628	67
28854	28
18569	60
27577	62
23115	62
2872	57
11153	91
25197	64
17411	55
26781	71
24828	87
8965	45
11715	53
23684	87
21840	25
26900	60
16633	48
18281	54
29910	65
23901	85
17860	50
7137	61
28233	56
7603	56
7879	27
24593	25
23234	57
5906	40
6188	28
26484	73
30435	94
3582	80
22005	36
16589	37
22850	74
28956	54
28042	38
5225	34
21016	52
21006	88
30335	92
28313	46
24618	75
8339	78
7846	76
12911	19
26358	82
990	35
3413	20
12472	8
4641	91
28213	58
8695	52
7993	9
4640	31
18125	10
23000	59
27692	43
7717	1
17893	34
26925	91
10748	22
26444	49
24353	17
21346	18
3904	37
26886	43
22056	12
3751	100
18166	61
17093	56
22912	100
32444	1
3328	96
1768	74
16296	51
21244	42
21219	10
10984	56
17014	39
5032	14
26814	81
1219	50
21683	2
27252	51
26248	17
424	39
28148	77
29271	96
20877	4
484	14
26811	81
6798	71
14890	9
1549	38
20173	31
26865	67
19911	21
6508	0
12245	70
10106	81
6421	7
9647	33
24122	48
18706	89
30345	29
7118	38
11836	87
4510	58
25880	69
7741	34
4949	91
19785	36
17204	76
6227	50
14286	76
8979	100
10758	57
28410	63
27296	32
20122	5
25836	97
13976	65
32652	34
19751	14
16693	23
6716	78
32125	21
18939	30
12826	75
24588	2
14108	83
21979	81
1280	14
14062	23
10677	3
13785	1
8684	37
14709	80
15945	32
21860	34
5190	21
21005	8
18675	13
10130	5
22482	3
27754	87
25215	90
940	24
9707	71
8237	82
30792	20
18682	55
16129	68
16600	49
11857	80
21968	95
27732	14
32499	78
28583	67
7640	68
13810	63
1663	10
18677	47
27553	40
2286	71
18075	98
26984	21
6504	37
18913	58
20084	21
26053	5
19750	26
4006	83
27505	47
6599	10
985	35
592	40
29855	83
17342	86
30742	40
6767	3
28505	7
13924	58
12239	47
15492	36
31036	33
15618	66
15712	20
27841	31
9034	37
3523	62
32736	19
5893	30
10844	52
26200	46
28325	49
10006	33
14541	23
11980	9
15384	63
27936	43
7523	3
16040	48
23483	51
2670	38
9088	26
8266	100
14199	49
25191	1
30858	88
28290	28
8234	67
19402	58
19095	0
10350	41
17776	67
32301	56
3164	85
6038	72
16561	1
30643	40
2647	81
9290	80
32618	7
22284	4
15675	29
13371	59
6336	99
26034	50
1436	88
28504	51
23105	26
20065	93
15579	34
1771	3
6140	71
15319	34
18259	45
23283	21
3012	53
23501	80
5059	40
6595	40
20416	25
565	95
13310	60
13787	55
16439	70
26804	59
31441	85
19974	87
20633	9
18018	8
19252	38
25524	98
8144	21
15296	59
1205	99
31641	32
22471	98
20217	97
14624	96
1157	91
9275	29
29789	87
6003	22
8326	65
19649	50
24346	15
14336	48
11323	78
15896	79
5692	6
13795	15
8315	37
3760	86
2534	91
16806	17
10790	3
19066	88
9425	72
6450	85
5193	71
4593	48
5638	18
4345	16
24696	28
22632	90
20183	81
6753	74
10600	71
19861	30
28963	36
29554	65
11211	78
15966	38
10698	29
27587	6
4464	26
30946	58
13165	88
27297	63
23194	60
32715	82
32106	93
8833	36
415	80
6354	16
13079	11
7592	85
13509	67
658	83
7997	91
4120	7
16984	64
23953	93
10199	53
6844	71
4879	100
5259	52
24075	49
27607	99
20128	3
20481	99
24168	6
26793	72
1697	37
16641	20
32097	73
19555	80
930	51
20279	65
31754	14
26701	63
4231	7
30260	11
16657	42
28981	95
24618	11
24061	50
20990	6
1563	92
26928	17
31447	37
2222	0
23577	17
21547	9
16464	9
16653	100
15255	52
22512	63
13201	41
31506	79
15023	71
8250	42
26850	5
11520	43
24798	16
6784	46
14462	63
16859	84
8172	6
17683	29
13976	33
39	74
19997	58
23675	8
15020	71
21735	69
3480	54
786	99
522	64
16085	58
19735	78
16096	44
14752	16
21982	71
19919	66
27065	88
31496	25
10976	73
23202	74
28564	27
2257	47
31654	68
7298	60
30510	99
22033	59
30499	100
14376	47
20703	36
9515	9
3566	74
8437	8
18364	75
18908	39
2814	45
19752	5
12525	27
23179	49
28838	96
14145	32
21839	68
23762	81
21970	18
22708	44
4429	59
14663	55
16259	47
2514	58
18170	90
655	12
12936	17
29427	11
32371	97
23461	52
31102	34
31463	93
20595	81
2406	100
23305	74
24223	4
30519	66
31585	53
15444	38
24087	21
8596	59
22492	7
27590	12
10886	32
25686	2
22313	11
4101	65
456	65
26074	83
31274	85
30511	1
8971	58
8174	89
26658	24
16983	70
2232	60
21480	36
32702	32
10557	7
5028	22
3332	64
26467	8
21074	48
4983	53
19714	82
10425	96
31467	35
22619	52
16128	51
9079	74
27587	51
14825	51
3220	36
25456	8
30134	27
16208	67
12589	51
9694	50
29372	46
21702	99
26539	5
6637	5
1827	19
14899	92
3644	83
10378	63
7952	49
5915	61
7288	59
20333	77
25656	65
24524	9
1984	24
23396	48
10202	90
30665	8
12755	4
3554	51
31999	41
15733	2
15793	57
31175	85
32501	9
27395	17
26291	72
9072	71
8	33
30876	88
13803	82
12289	83
7299	0
27602	6
12729	38
12274	75
28134	45
16453	9
25518	52
20695	49
23144	85
21907	11
20645	57
628	57
15535	79
3716	100
16158	55
23296	29
24526	44
3445	72
26588	36
18104	71
2942	36
14852	71
27842	38
20135	56
7328	19
31741	42
12779	14
692	28
26099	0
22405	39
29959	5
21228	7
21778	69
22148	53
16125	39
25616	72
6064	66
27479	100
3005	53
11105	14
15638	57
14518	16
17508	59
23978	14
4059	30
27362	24
26518	4
32143	33
9190	67
3603	36
31768	19
5396	21
21665	94
3617	85
10668	85
26224	53
12158	94
19312	27
5169	70
8211	46
1711	44
28960	71
21754	83
24565	46
10273	88
30837	96
11886	94
4640	49
29881	13
1411	52
21984	34
30336	43
21457	85
2334	52
28592	61
23017	23
16117	28
21505	52
6562	41
20072	24
25050	2
1852	42
8061	82
28366	57
2718	17
3554	33
13799	3
31098	65
26182	41
3059	22
22399	24
20070	20
17780	40
28295	11
8252	63
7285	47
25960	0
2364	24
17157	10
18938	79
31033	49
27873	39
30096	80
25739	29
28499	66
25442	21
28287	83
9223	73
12083	67
15606	71
20920	85
19685	34
19298	66
23175	57
9988	44
32190	94
25519	100
8545	38
14058	37
13341	92
13232	50
17438	60
27085	65
5253	22
2426	76
3281	39
1348	88
16835	38
8351	47
5233	69
25529	56
20342	4
7528	10
4999	82
581	89
7131	94
9299	22
14363	14
201	61
7389	30
18895	61
11483	33
28752	12
27740	75
22070	77
15756	59
2980	44
8124	49
6667	2
17590	92
13870	61
14000	86
20084	88
20106	71
23826	74
11592	41
15865	43
7446	65
5771	46
32057	61
12670	15
31148	16
7043	36
6763	18
23934	29
32655	78
30582	39
14024	94
19337	24
19424	7
2695	42
22851	94
31744	92
16071	26
14819	82
5158	41
15374	66
14820	31
27222	30
26271	87
27625	50
2039	12
8490	55
5517	53
12618	17
22990	60
26439	91
1927	67
21033	48
1135	38
19080	32
28717	50
13245	47
27782	55
6491	55
22195	13
14771	59
19217	61
13467	57
17322	10
429	12
14153	32
5041	13
8720	46
14077	33
8658	61
22249	8
8090	95
31395	57
11558	93
1041	88
6209	74
7043	7
3902	20
18775	61
22794	39
6890	66
26754	86
25188	79
17945	25
14659	86
15347	0
31668	73
12280	7
1813	93
29846	100
12344	12
25636	31
13888	96
9251	29
32046	29
17624	39
10103	16
26350	89
18494	16
29726	80
28672	71
6421	94
21465	88
24082	36
21419	9
18666	98
15822	5
11896	83
28432	14
4770	94
25645	40
32128	13
3596	56
20799	81
19552	16
16344	13
27261	34
20666	83
26758	100
17906	17
20284	9
28021	79
22290	52
22167	15
23387	8
19679	88
30884	6
12460	67
24992	49
7016	81
30759	19
67	28
8256	51
31655	90
8491	75
4836	20
19679	8
4809	36
8324	52
22301	84
12488	55
24124	60
2851	59
29511	69
20840	46
16028	45
18227	62
32666	17
24848	63
25565	42
13175	80
12147	91
29676	20
1721	79
10466	57
30180	68
13629	7
7004	2
12920	71
29052	7
6366	58
26958	38
5987	16
11096	30
17653	77
13472	20
4953	17
30057	10
12280	18
25690	60
22828	67
29703	56
12003	84
21027	56
15282	32
7863	24
28599	61
12081	23
6358	88
17464	85
7221	55
10867	50
25343	83
24019	1
8411	45
17405	13
25760	21
15842	38
21535	37
31155	22
6688	81
26017	85
31210	61
14648	48
15851	59
3637	85
24407	56
17177	66
25304	52
12537	68
2732	53
27445	18
14526	57
6928	64
15257	60
25199	83
22353	20
22567	81
14255	78
30103	90
11073	79
137	51
7970	96
28052	48
24981	70
13929	24
17859	66
31958	38
27972	67
24171	68
19511	56
26107	85
788	30
24435	18
30076	21
18367	12
10167	22
30129	36
29854	64
14889	96
11299	65
25836	47
11957	50
10482	1
13361	43
5646	33
11554	85
5945	74
9081	76
27632	63
15369	50
14437	86
3179	60
23399	70
28945	41
2649	67
32177	51
4750	26
5722	75
23774	95
18884	70
15189	66
13759	93
29260	64
9421	30
9546	39
16461	30
9594	0
13502	65
25254	75
3586	68
16616	14
28592	31
9370	15
12746	70
29482	88
25726	72
25306	50
23990	46
3223	100
18849	100
6762	76
21374	1
29235	55
28237	10
12200	83
7481	37
29145	87
27085	82
16282	44
2650	73
25516	25
9499	2
27769	81
11502	11
17598	70
6851	71
29053	71
21267	68
14081	100
26872	46
2538	51
14523	62
4718	66
4599	88
30554	35
28066	68
29556	82
1692	73
13132	33
11149	7
29348	66
22338	25
6125	38
6340	4
29081	68
9951	80
3110	93
13009	100
10540	66
15454	66
32485	52
23930	68
25816	97
20031	81
15791	71
20987	44
5994	74
25709	44
29285	94
27272	41
13549	94
27743	62
21590	64
1538	29
32212	83
23409	5
22662	80
32759	35
10089	2
31620	74
27964	73
30943	73
3445	72
15827	48
3281	5
27285	55
22832	39
12312	0
13239	92
17683	48
18795	14
28639	29
1479	77
3954	7
2043	23
14377	60
11983	47
18720	97
14439	1
25924	47
19035	83
1890	35
11221	98
2792	22
24258	10
2829	68
26162	34
30870	92
14196	60
19072	30
24736	39
18477	43
10882	95
11237	21
13604	5
21197	10
5485	13
27560	42
8079	23
10224	60
7475	30
27446	60
32684	18
25286	85
32151	59
25594	87
18604	0
31184	6
29616	5
14996	6
2510	94
25791	100
4020	24
28251	31
31825	37
13454	7
31238	53
24853	46
17054	82
31197	68
30589	97
29429	61
17585	25
5520	46
14581	82
11989	19
21960	50
20392	78
16923	67
692	21
3919	64
20576	28
29556	20
16498	84
3338	57
22411	52
943	15
25290	14
30339	81
20012	13
29740	60
21135	83
437	16
3671	36
19659	98
10282	30
23290	96
32071	8
11001	83
9555	23
7730	35
21439	35
28664	9
25358	58
19764	79
12452	91
6766	79
28649	75
28537	67
20955	87
5937	53
23155	100
18182	41
3936	90
5456	62
25599	44
18074	2
29863	13
10597	93
22426	45
13592	77
5175	31
19481	28
16713	93
10806	41
29059	71
32759	96
391	73
20583	73
7435	12
10869	65
30973	16
6149	71
24243	55
27711	82
18563	35
18370	72
2658	96
1221	62
24919	0
5712	10
23263	54
3336	26
24988	6
14670	83
28391	52
5537	60
30997	62
5494	60
17554	96
29714	16
21026	61
31748	25
20199	3
19280	17
15098	61
8553	59
444	35
7055	48
2858	79
14640	93
28627	95
25936	100
333	70
25391	71
22322	11
11176	67
5388	96
22002	37
14274	3
25042	25
31065	80
29284	81
20523	42
4088	78
19175	96
11455	87
7406	37
15165	77
9964	36
30389	86
13763	20
23821	94
9754	77
5854	21
9524	62
30120	36
30682	60
6500	13
5754	37
1516	96
6602	61
17901	24
30102	23
31843	45
26489	61
18121	6
23987	61
24972	14
32353	69
27996	34
29115	17
20333	51
12837	40
16333	4
31544	18
88	69
3340	26
15343	18
27500	94
253	10
6332	80
31599	14
6834	11
20912	41
27450	90
9535	17
25111	91
763	11
13345	32
22593	80
27444	77
6502	17
17953	99
31543	20
21070	24
17541	62
22715	37
7658	31
30383	93
13635	81
32315	63
22425	77
5446	20
8045	40
2549	27
20132	9
2429	85
12930	40
25283	68
21880	48
20570	36
5560	29
32189	33
18621	61
10713	13
13137	62
32058	79
6846	36
29831	72
24351	59
12295	79
14360	73
8034	15
9301	75
27879	67
12709	34
19952	62
18064	15
1610	6
22443	91
2718	78
16933	9
21072	95
12864	40
9050	63
22444	35
768	98
768	50
3187	92
28364	59
19140	41
15346	69
26031	10
23624	50
2344	70
6070	55
32174	45
22345	92
31699	13
16115	71
28541	27
10733	39
12229	2
9983	52
13950	59
26897	84
11986	17
5584	90
21622	45
16218	72
9566	34
30498	19
26103	58
6025	19
31833	75
28393	80
16624	69
12800	74
9086	100
21753	83
31121	92
29071	73
1991	34
1523	79
26980	12
27523	79
29235	77
13682	40
5289	60
1776	37
19131	87
11638	72
2545	23
14141	77
31633	51
10000	16
6141	40
7665	66
28827	85
10319	25
30168	76
8125	33
28463	31
4969	92
14643	55
14537	3
16911	23
21293	39
14080	85
7234	7
30118	52
20648	44
10832	16
27427	40
8324	24
7701	56
15729	25
3650	80
29719	15
778	17
20803	47
32670	72
4524	30
21984	4
7898	76
3815	95
24485	14
20066	41
3930	2
27982	44
23290	96
15802	34
26126	14
3215	72
8437	36
22424	70
6345	36
7483	31
11560	39
30883	48
29313	59
14409	33
1970	31
5668	18
23592	15
32735	71
24499	31
17135	81
26573	99
17245	79
19981	32
30101	14
31219	54
29355	7
15452	55
31688	45
11569	1
27843	65
11319	58
18190	7
19467	86
30080	78
23207	43
32425	83
32014	89
24232	8
31720	77
709	100
32050	17
12344	55
2910	1
19683	91
1131	77
23535	97
27609	62
22917	15
12432	71
18461	31
21517	82
1818	90
4721	96
15788	33
17227	48
5675	3
14642	64
1390	39
31365	8
14022	87
22509	87
16552	17
13697	18
20267	19
24968	17
18655	62
8283	16
26549	51
14035	9
8930	9
17728	95
26634	84
17125	62
20760	97
28264	70
4486	22
8631	50
4362	58
14419	36
25315	47
11521	0
20531	68
20552	65
20781	5
2900	6
25606	75
6923	27
485	40
7544	20
20800	70
16349	61
29299	36
26119	44
11888	74
21433	91
14545	86
18250	74
28099	52
8396	24
18805	74
13139	0
6676	43
17973	48
28286	96
10843	69
21298	58
11261	83
23586	56
9053	91
5491	54
1881	7
3671	5
15090	39
6266	7
27422	39
23488	93
17519	45
20805	67
8324	8
27098	82
6460	90
25465	42
17438	34
28262	68
17015	67
3569	13
25369	71
27161	38
22729	80
24195	93
5300	85
18561	72
13959	100
14613	83
19455	97
4410	54
22539	52
32224	65
24023	75
5714	18
1620	94
23298	51
30497	74
19448	31
10204	0
5450	60
32581	86
13675	43
21433	40
21567	78
8941	72
4898	66
759	53
15729	24
767	17
15927	74
31796	50
27396	64
17368	29
23833	70
21884	93
2425	43
30921	12
23922	54
10342	24
10430	59
10198	45
24405	71
21614	48
3192	70
25005	0
32171	50
27541	78
1935	7
10724	48
8159	45
9527	0
12027	1
11127	92
16583	6
29483	30
28621	47
30080	72
22229	66
5408	85
21632	52
15416	33
18815	87
17974	24
1408	54
23085	21
8171	84
24796	31
20731	99
3525	84
21727	10
5352	6
17895	95
12018	82
31719	37
3068	55
11859	4
22839	9
9159	5
6167	20
29938	67
17882	0
8738	13
18554	48
16868	79
21098	10
13419	3
189	97
23239	91
28532	7
8716	47
28208	92
4605	98
29569	87
19413	83
30583	68
20799	30
3666	20
21671	0
608	50
2914	81
22622	45
20320	32
11271	4
8552	57
14988	87
7688	93
20268	3
1737	71
10797	20
28221	66
29907	34
12546	51
30012	63
32476	85
2845	41
7774	88
6872	22
6896	9
32358	74
4	42
27649	36
30174	23
4255	29
21313	59
28818	34
21713	93
2796	65
30231	15
19582	69
12644	65
9601	49
773	78
8526	76
16782	40
16825	44
24	88
10202	38
4305	12
21111	29
11570	63
32327	99
5797	58
3777	80
32152	9
26176	21
30242	42
19097	39
2242	79
28536	66
21229	29
4638	81
32350	23
19039	87
26468	31
25316	13
27045	48
16163	96
18444	93
8080	86
20449	47
1257	45
58	54
6582	90
30270	74
30028	38
29696	9
19958	21
23248	4
22550	1
13145	7
11860	60
11493	89
17213	33
10904	76
5848	67
20620	13
19232	10
23566	31
18534	36
14694	42
32514	37
3834	12
1503	34
10411	17
28102	76
8117	56
12151	39
6782	22
12012	74
23837	55
30808	84
28277	10
11211	51
8001	98
4728	100
5987	6
9488	43
846	74
27831	1
24169	53
12406	17
30905	37
24380	69
1339	23
10951	96
2989	100
25104	47
21430	76
23058	92
6327	17
10747	75
23714	34
15406	24
21935	76
18334	47
1476	65
15726	94
23529	75
9425	3
7975	57
21413	7
8092	39
31807	95
5547	8
14684	51
146	13
10047	21
3278	9
17746	100
24592	50
24052	64
27576	57
6708	9
26632	41
17831	78
10637	92
10909	36
28540	85
26979	58
25838	1
19792	71
10293	5
30929	87
4816	95
23988	51
421	22
26966	90
20609	42
9359	32
27928	45
21866	97
9463	47
1286	28
28449	34
13883	54
15706	60
10708	95
10820	46
21378	90
28884	27
11978	91
20191	43
1444	82
6040	1
647	50
7262	92
9740	43
305	32
31863	11
24478	93
18886	60
5643	12
25361	15
6817	89
8799	96
28742	42
24140	24
16755	43
8445	43
30650	83
4705	38
14427	70
14265	9
19781	27
24263	35
32581	41
21828	37
4444	75
32108	61
13935	98
30393	88
20944	41
32304	44
26706	41
27583	13
10976	83
23206	9
17619	25
10467	83
26495	6
7694	31
14762	64
17460	28
11495	32
23948	47
5138	12
30750	43
32093	66
31918	27
6065	54
18571	85
7750	25
31261	79
14025	91
9783	15
11626	45
16545	19
22431	60
11347	18
29063	92
14426	77
21291	40
21598	30
12825	58
5180	2
6402	46
15423	16
8807	23
6091	32
9344	45
23205	92
11217	59
20760	58
