ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,HUMIDITY
40,2019,8,16,44,92,17,Norwood,66.419998
41,2019,8,16,44,92,34,Norwood,68.110001
42,2019,8,16,44,92,51,Norwood,70.080002
43,2019,8,16,44,92,68,Norwood,68.910004
44,2019,8,26,0,0,0,Norwood,70.279999
45,2019,8,26,0,0,17,Norwood,69.020004
46,2019,8,26,0,0,34,Norwood,69.220001
47,2019,8,26,0,0,51,Norwood,67.550003
48,2019,8,26,0,0,68,Norwood,66.910004
49,2019,8,26,0,46,0,Norwood,65.879997
50,2019,8,26,0,46,17,Norwood,64.660004
51,2019,8,26,0,46,34,Norwood,63.620003
52,2019,8,26,0,46,51,Norwood,63.900002
53,2019,8,26,0,46,68,Norwood,63.260002
54,2019,8,26,0,92,0,Norwood,61.529999
55,2019,8,26,0,92,17,Norwood,62.279999
56,2019,8,26,0,92,34,Norwood,60.309998
57,2019,8,26,0,92,51,Norwood,61.150002
58,2019,8,26,0,92,68,Norwood,61.440002
59,2019,8,26,22,0,0,Norwood,62.599998
60,2019,8,26,22,0,17,Norwood,61.73
61,2019,8,26,22,0,34,Norwood,62.129997
62,2019,8,26,22,0,51,Norwood,61.220001
63,2019,8,26,22,0,68,Norwood,60.549999
64,2019,8,26,22,46,0,Norwood,61.279999
65,2019,8,26,22,46,17,Norwood,61.879997
66,2019,8,26,22,46,34,Norwood,61.279999
67,2019,8,26,22,46,51,Norwood,61.440002
68,2019,8,26,22,46,68,Norwood,60.169998
69,2019,8,26,22,92,0,Norwood,60.73
70,2019,8,26,22,92,17,Norwood,61.260002
71,2019,8,26,22,92,34,Norwood,60.389999
72,2019,8,26,22,92,51,Norwood,60.77
73,2019,8,26,22,92,68,Norwood,60.260002
74,2019,8,26,44,0,0,Norwood,59.299999
75,2019,8,26,44,0,17,Norwood,60.099998
76,2019,8,26,44,0,34,Norwood,58.349998
77,2019,8,26,44,0,51,Norwood,59.110001
78,2019,8,26,44,0,68,Norwood,60.549999
79,2019,8,26,44,46,0,Norwood,60.099998
80,2019,8,26,44,46,17,Norwood,60.239998
81,2019,8,26,44,46,34,Norwood,61.370003
82,2019,8,26,44,46,51,Norwood,62.0
83,2019,8,26,44,46,68,Norwood,60.459999
84,2019,8,26,44,92,0,Norwood,59.77
85,2019,8,26,44,92,17,Norwood,58.239998
86,2019,8,26,44,92,34,Norwood,58.309998
87,2019,8,26,44,92,51,Norwood,58.440002
88,2019,8,26,44,92,68,Norwood,58.790001
89,2019,8,36,0,0,0,Norwood,58.860001
90,2019,8,36,0,0,17,Norwood,57.620003
91,2019,8,36,0,0,34,Norwood,57.599998
92,2019,8,36,0,0,51,Norwood,58.5
93,2019,8,36,0,0,68,Norwood,57.599998
94,2019,8,36,0,46,0,Norwood,59.599998
95,2019,8,36,0,46,17,Norwood,60.309998
96,2019,8,36,0,46,34,Norwood,61.389999
97,2019,8,36,0,46,51,Norwood,61.950001
98,2019,8,36,0,46,68,Norwood,63.400002
99,2019,8,36,0,92,0,Norwood,62.620003
100,2019,8,36,0,92,17,Norwood,62.709999
101,2019,8,36,0,92,34,Norwood,62.84
102,2019,8,36,0,92,51,Norwood,64.0
103,2019,8,36,0,92,68,Norwood,65.190002
104,2019,8,36,22,0,0,Norwood,65.949997
105,2019,8,36,22,0,17,Norwood,67.459999
106,2019,8,36,22,0,34,Norwood,68.099998
107,2019,8,36,22,0,51,Norwood,68.790001
108,2019,8,36,22,0,68,Norwood,66.839996
109,2019,8,36,22,46,0,Norwood,66.349998
110,2019,8,36,22,46,17,Norwood,66.059998
111,2019,8,36,22,46,34,Norwood,64.699997
112,2019,8,36,22,46,51,Norwood,66.5
113,2019,8,36,22,46,68,Norwood,65.639999
114,2019,8,36,22,92,0,Norwood,64.199997
115,2019,8,36,22,92,17,Norwood,62.370003
116,2019,8,36,22,92,34,Norwood,61.260002
117,2019,8,36,22,92,51,Norwood,59.639999
118,2019,8,36,22,92,68,Norwood,61.5
119,2019,8,36,44,0,0,Norwood,63.040001
120,2019,8,36,44,0,17,Norwood,65.0
121,2019,8,36,44,0,34,Norwood,65.970001
122,2019,8,36,44,0,51,Norwood,66.080002
123,2019,8,36,44,0,68,Norwood,65.860001
124,2019,8,36,44,46,0,Norwood,67.099998
125,2019,8,36,44,46,17,Norwood,67.699997
126,2019,8,36,44,46,34,Norwood,67.059998
127,2019,8,36,44,46,51,Norwood,66.389999
128,2019,8,36,44,46,68,Norwood,65.020004
129,2019,8,36,44,92,0,Norwood,63.620003
130,2019,8,36,44,92,17,Norwood,64.989998
131,2019,8,36,44,92,34,Norwood,64.729996
132,2019,8,36,44,92,51,Norwood,64.68
133,2019,8,36,44,92,68,Norwood,66.389999
134,2019,9,1,0,0,0,Norwood,68.059998
135,2019,9,1,0,0,17,Norwood,68.510002
136,2019,9,1,0,0,34,Norwood,69.93
137,2019,9,1,0,0,51,Norwood,70.370003
138,2019,9,1,0,0,68,Norwood,69.239998
139,2019,9,1,0,46,0,Norwood,70.330002
140,2019,9,1,0,46,17,Norwood,69.279999
141,2019,9,1,0,46,34,Norwood,67.389999
142,2019,9,1,0,46,51,Norwood,67.389999
143,2019,9,1,0,46,68,Norwood,67.110001
144,2019,9,1,0,92,0,Norwood,68.0
145,2019,9,1,0,92,17,Norwood,66.300003
146,2019,9,1,0,92,34,Norwood,64.5
147,2019,9,1,0,92,51,Norwood,64.059998
148,2019,9,1,0,92,68,Norwood,64.599998
149,2019,9,1,22,0,0,Norwood,63.599998
150,2019,9,1,22,0,17,Norwood,65.190002
151,2019,9,1,22,0,34,Norwood,65.57
152,2019,9,1,22,0,51,Norwood,66.330002
153,2019,9,1,22,0,68,Norwood,64.479996
154,2019,9,1,22,46,0,Norwood,63.73
155,2019,9,1,22,46,17,Norwood,64.309998
156,2019,9,1,22,46,34,Norwood,62.66
157,2019,9,1,22,46,51,Norwood,62.549999
158,2019,9,1,22,46,68,Norwood,62.150002
159,2019,9,1,22,92,0,Norwood,63.510002
160,2019,9,1,22,92,17,Norwood,62.129997
161,2019,9,1,22,92,34,Norwood,62.77
162,2019,9,1,22,92,51,Norwood,61.66
163,2019,9,1,22,92,68,Norwood,62.989998
164,2019,9,1,44,0,0,Norwood,64.110001
165,2019,9,1,44,0,17,Norwood,66.099998
166,2019,9,1,44,0,34,Norwood,64.510002
167,2019,9,1,44,0,51,Norwood,63.0
168,2019,9,1,44,0,68,Norwood,62.330002
169,2019,9,1,44,46,0,Norwood,62.440002
170,2019,9,1,44,46,17,Norwood,64.419998
171,2019,9,1,44,46,34,Norwood,62.419998
172,2019,9,1,44,46,51,Norwood,61.5
173,2019,9,1,44,46,68,Norwood,60.129997
174,2019,9,1,44,92,0,Norwood,59.059998
175,2019,9,1,44,92,17,Norwood,57.200001
176,2019,9,1,44,92,34,Norwood,58.309998
177,2019,9,1,44,92,51,Norwood,57.459999
178,2019,9,1,44,92,68,Norwood,56.040001
179,2019,9,11,0,0,0,Norwood,57.349998
180,2019,9,11,0,0,17,Norwood,58.129997
181,2019,9,11,0,0,34,Norwood,57.260002
182,2019,9,11,0,0,51,Norwood,57.220001
183,2019,9,11,0,0,68,Norwood,58.709999
184,2019,9,11,0,46,0,Norwood,57.080002
185,2019,9,11,0,46,17,Norwood,58.02
186,2019,9,11,0,46,34,Norwood,59.129997
187,2019,9,11,0,46,51,Norwood,60.599998
188,2019,9,11,0,46,68,Norwood,58.599998
189,2019,9,11,0,92,0,Norwood,57.370003
190,2019,9,11,0,92,17,Norwood,55.619999
191,2019,9,11,0,92,34,Norwood,54.459999
192,2019,9,11,0,92,51,Norwood,53.709999
193,2019,9,11,0,92,68,Norwood,51.91
194,2019,9,11,22,0,0,Norwood,51.93
195,2019,9,11,22,0,17,Norwood,50.0
196,2019,9,11,22,0,34,Norwood,50.57
197,2019,9,11,22,0,51,Norwood,48.950001
198,2019,9,11,22,0,68,Norwood,49.860001
199,2019,9,11,22,46,0,Norwood,51.310001
200,2019,9,11,22,46,17,Norwood,50.439999
201,2019,9,11,22,46,34,Norwood,52.099998
202,2019,9,11,22,46,51,Norwood,51.279999
203,2019,9,11,22,46,68,Norwood,49.709999
204,2019,9,11,22,92,0,Norwood,50.439999
205,2019,9,11,22,92,17,Norwood,50.59
206,2019,9,11,22,92,34,Norwood,50.970001
207,2019,9,11,22,92,51,Norwood,51.77
208,2019,9,11,22,92,68,Norwood,50.700001
209,2019,9,11,44,0,0,Norwood,51.799999
210,2019,9,11,44,0,17,Norwood,52.5
211,2019,9,11,44,0,34,Norwood,50.989998
212,2019,9,11,44,0,51,Norwood,50.040001
213,2019,9,11,44,0,68,Norwood,51.66
214,2019,9,11,44,46,0,Norwood,51.529999
215,2019,9,11,44,46,17,Norwood,52.619999
216,2019,9,11,44,46,34,Norwood,54.599998
217,2019,9,11,44,46,51,Norwood,52.709999
218,2019,9,11,44,46,68,Norwood,51.189999
219,2019,9,11,44,92,0,Norwood,51.099998
220,2019,9,11,44,92,17,Norwood,50.110001
221,2019,9,11,44,92,34,Norwood,49.369999
222,2019,9,11,44,92,51,Norwood,49.330002
223,2019,9,11,44,92,68,Norwood,49.639999
224,2019,9,21,0,0,0,Norwood,51.060001
225,2019,9,21,0,0,17,Norwood,52.169998
226,2019,9,21,0,0,34,Norwood,54.080002
227,2019,9,21,0,0,51,Norwood,54.150002
228,2019,9,21,0,0,68,Norwood,53.419998
229,2019,9,21,0,46,0,Norwood,52.279999
230,2019,9,21,0,46,17,Norwood,52.279999
231,2019,9,21,0,46,34,Norwood,53.389999
232,2019,9,21,0,46,51,Norwood,53.130001
233,2019,9,21,0,46,68,Norwood,51.73
234,2019,9,21,0,92,0,Norwood,50.799999
235,2019,9,21,0,92,17,Norwood,52.529999
236,2019,9,21,0,92,34,Norwood,53.439999
237,2019,9,21,0,92,51,Norwood,54.950001
238,2019,9,21,0,92,68,Norwood,53.389999
239,2019,9,21,22,0,0,Norwood,55.389999
240,2019,9,21,22,0,17,Norwood,53.510002
241,2019,9,21,22,0,34,Norwood,52.200001
242,2019,9,21,22,0,51,Norwood,53.099998
243,2019,9,21,22,0,68,Norwood,53.48
244,2019,9,21,22,46,0,Norwood,53.279999
245,2019,9,21,22,46,17,Norwood,52.080002
246,2019,9,21,22,46,34,Norwood,51.389999
247,2019,9,21,22,46,51,Norwood,53.389999
248,2019,9,21,22,46,68,Norwood,51.389999
249,2019,9,21,22,92,0,Norwood,50.73
250,2019,9,21,22,92,17,Norwood,51.189999
251,2019,9,21,22,92,34,Norwood,49.77
252,2019,9,21,22,92,51,Norwood,48.220001
253,2019,9,21,22,92,68,Norwood,48.040001
254,2019,9,21,44,0,0,Norwood,48.66
255,2019,9,21,44,0,17,Norwood,50.639999
256,2019,9,21,44,0,34,Norwood,50.82
257,2019,9,21,44,0,51,Norwood,52.330002
258,2019,9,21,44,0,68,Norwood,54.02
259,2019,9,21,44,46,0,Norwood,53.510002
260,2019,9,21,44,46,17,Norwood,52.84
261,2019,9,21,44,46,34,Norwood,53.040001
262,2019,9,21,44,46,51,Norwood,53.439999
263,2019,9,21,44,46,68,Norwood,52.459999
264,2019,9,21,44,92,0,Norwood,53.110001
265,2019,9,21,44,92,17,Norwood,53.66
266,2019,9,21,44,92,34,Norwood,53.529999
267,2019,9,21,44,92,51,Norwood,52.299999
268,2019,9,21,44,92,68,Norwood,53.700001
269,2019,9,31,0,0,0,Norwood,54.389999
270,2019,9,31,0,0,17,Norwood,54.220001
271,2019,9,31,0,0,34,Norwood,52.900002
272,2019,9,31,0,0,51,Norwood,53.110001
273,2019,9,31,0,0,68,Norwood,51.310001
274,2019,9,31,0,46,0,Norwood,52.59
275,2019,9,31,0,46,17,Norwood,54.400002
276,2019,9,31,0,46,34,Norwood,56.0
277,2019,9,31,0,46,51,Norwood,57.309998
278,2019,9,31,0,46,68,Norwood,57.599998
279,2019,9,31,0,92,0,Norwood,56.220001
280,2019,9,31,0,92,17,Norwood,55.369999
281,2019,9,31,0,92,34,Norwood,53.77
282,2019,9,31,0,92,51,Norwood,55.299999
283,2019,9,31,0,92,68,Norwood,54.59
284,2019,9,31,22,0,0,Norwood,55.950001
285,2019,9,31,22,0,17,Norwood,56.389999
286,2019,9,31,22,0,34,Norwood,54.77
287,2019,9,31,22,0,51,Norwood,53.369999
288,2019,9,31,22,0,68,Norwood,52.66
289,2019,9,31,22,46,0,Norwood,53.439999
290,2019,9,31,22,46,17,Norwood,51.82
291,2019,9,31,22,46,34,Norwood,51.110001
292,2019,9,31,22,46,51,Norwood,51.189999
293,2019,9,31,22,46,68,Norwood,53.189999
294,2019,9,31,22,92,0,Norwood,52.66
295,2019,9,31,22,92,17,Norwood,53.799999
296,2019,9,31,22,92,34,Norwood,53.040001
297,2019,9,31,22,92,51,Norwood,52.260002
298,2019,9,31,22,92,68,Norwood,51.220001
299,2019,9,31,44,0,0,Norwood,52.599998
300,2019,9,31,44,0,17,Norwood,52.950001
301,2019,9,31,44,0,34,Norwood,51.439999
302,2019,9,31,44,0,51,Norwood,53.299999
303,2019,9,31,44,0,68,Norwood,53.91
304,2019,9,31,44,46,0,Norwood,55.48
305,2019,9,31,44,46,17,Norwood,56.080002
306,2019,9,31,44,46,34,Norwood,57.02
307,2019,9,31,44,46,51,Norwood,56.5
308,2019,9,31,44,46,68,Norwood,57.349998
309,2019,9,31,44,92,0,Norwood,56.150002
310,2019,9,31,44,92,17,Norwood,55.369999
311,2019,9,31,44,92,34,Norwood,54.349998
312,2019,9,31,44,92,51,Norwood,55.989998
313,2019,9,31,44,92,68,Norwood,57.110001
314,2019,10,1,0,0,0,Norwood,57.190002
315,2019,10,1,0,0,17,Norwood,57.73
316,2019,10,1,0,0,34,Norwood,56.400002
317,2019,10,1,0,0,51,Norwood,54.59
318,2019,10,1,0,0,68,Norwood,56.239998
319,2019,10,1,0,46,0,Norwood,54.880001
320,2019,10,1,0,46,17,Norwood,53.110001
321,2019,10,1,0,46,34,Norwood,52.419998
322,2019,10,1,0,46,51,Norwood,53.599998
323,2019,10,1,0,46,68,Norwood,52.439999
324,2019,10,1,0,92,0,Norwood,53.040001
325,2019,10,1,0,92,17,Norwood,54.639999
326,2019,10,1,0,92,34,Norwood,55.529999
327,2019,10,1,0,92,51,Norwood,56.080002
328,2019,10,1,0,92,68,Norwood,54.82
329,2019,10,1,22,0,0,Norwood,55.459999
330,2019,10,1,22,0,17,Norwood,56.57
331,2019,10,1,22,0,34,Norwood,58.150002
332,2019,10,1,22,0,51,Norwood,58.330002
333,2019,10,1,22,0,68,Norwood,59.77
334,2019,10,1,22,46,0,Norwood,59.57
335,2019,10,1,22,46,17,Norwood,60.639999
336,2019,10,1,22,46,34,Norwood,61.900002
337,2019,10,1,22,46,51,Norwood,61.73
338,2019,10,1,22,46,68,Norwood,61.510002
339,2019,10,1,22,92,0,Norwood,61.549999
340,2019,10,1,22,92,17,Norwood,61.77
341,2019,10,1,22,92,34,Norwood,61.169998
342,2019,10,1,22,92,51,Norwood,62.059998
343,2019,10,1,22,92,68,Norwood,62.279999
344,2019,10,1,44,0,0,Norwood,63.799999
345,2019,10,1,44,0,17,Norwood,63.099998
346,2019,10,1,44,0,34,Norwood,62.91
347,2019,10,1,44,0,51,Norwood,61.66
348,2019,10,1,44,0,68,Norwood,61.75
349,2019,10,1,44,46,0,Norwood,61.200001
350,2019,10,1,44,46,17,Norwood,62.549999
351,2019,10,1,44,46,34,Norwood,62.279999
352,2019,10,1,44,46,51,Norwood,62.950001
353,2019,10,1,44,46,68,Norwood,62.299999
354,2019,10,1,44,92,0,Norwood,62.989998
355,2019,10,1,44,92,17,Norwood,61.260002
356,2019,10,1,44,92,34,Norwood,63.099998
357,2019,10,1,44,92,51,Norwood,61.150002
358,2019,10,1,44,92,68,Norwood,59.77
359,2019,10,11,0,0,0,Norwood,60.599998
360,2019,10,11,0,0,17,Norwood,59.510002
361,2019,10,11,0,0,34,Norwood,61.510002
362,2019,10,11,0,0,51,Norwood,59.66
363,2019,10,11,0,0,68,Norwood,61.0
364,2019,10,11,0,46,0,Norwood,60.260002
365,2019,10,11,0,46,17,Norwood,61.599998
366,2019,10,11,0,46,34,Norwood,60.700001
367,2019,10,11,0,46,51,Norwood,60.260002
368,2019,10,11,0,46,68,Norwood,59.620003
369,2019,10,11,0,92,0,Norwood,60.549999
370,2019,10,11,0,92,17,Norwood,59.91
371,2019,10,11,0,92,34,Norwood,61.169998
372,2019,10,11,0,92,51,Norwood,59.620003
373,2019,10,11,0,92,68,Norwood,59.150002
374,2019,10,11,22,0,0,Norwood,57.860001
375,2019,10,11,22,0,17,Norwood,59.190002
376,2019,10,11,22,0,34,Norwood,60.059998
377,2019,10,11,22,0,51,Norwood,59.66
378,2019,10,11,22,0,68,Norwood,59.400002
379,2019,10,11,22,46,0,Norwood,61.080002
380,2019,10,11,22,46,17,Norwood,62.48
381,2019,10,11,22,46,34,Norwood,61.59
382,2019,10,11,22,46,51,Norwood,59.790001
383,2019,10,11,22,46,68,Norwood,58.169998
384,2019,10,11,22,92,0,Norwood,58.860001
385,2019,10,11,22,92,17,Norwood,57.309998
386,2019,10,11,22,92,34,Norwood,56.400002
387,2019,10,11,22,92,51,Norwood,54.419998
388,2019,10,11,22,92,68,Norwood,56.110001
389,2019,10,11,44,0,0,Norwood,55.330002
390,2019,10,11,44,0,17,Norwood,54.099998
391,2019,10,11,44,0,34,Norwood,54.330002
392,2019,10,11,44,0,51,Norwood,55.0
393,2019,10,11,44,0,68,Norwood,55.5
394,2019,10,11,44,46,0,Norwood,56.59
395,2019,10,11,44,46,17,Norwood,56.400002
396,2019,10,11,44,46,34,Norwood,56.599998
397,2019,10,11,44,46,51,Norwood,57.700001
398,2019,10,11,44,46,68,Norwood,58.419998
399,2019,10,11,44,92,0,Norwood,58.549999
400,2019,10,11,44,92,17,Norwood,59.349998
401,2019,10,11,44,92,34,Norwood,60.059998
402,2019,10,11,44,92,51,Norwood,58.91
403,2019,10,11,44,92,68,Norwood,59.799999
404,2019,10,21,0,0,0,Norwood,60.330002
405,2019,10,21,0,0,17,Norwood,60.91
406,2019,10,21,0,0,34,Norwood,60.73
407,2019,10,21,0,0,51,Norwood,62.459999
408,2019,10,21,0,0,68,Norwood,61.459999
409,2019,10,21,0,46,0,Norwood,60.400002
410,2019,10,21,0,46,17,Norwood,60.639999
411,2019,10,21,0,46,34,Norwood,59.400002
412,2019,10,21,0,46,51,Norwood,57.73
413,2019,10,21,0,46,68,Norwood,58.599998
414,2019,10,21,0,92,0,Norwood,59.309998
415,2019,10,21,0,92,17,Norwood,58.200001
416,2019,10,21,0,92,34,Norwood,57.75
417,2019,10,21,0,92,51,Norwood,59.260002
418,2019,10,21,0,92,68,Norwood,60.150002
419,2019,10,21,22,0,0,Norwood,61.02
420,2019,10,21,22,0,17,Norwood,62.709999
421,2019,10,21,22,0,34,Norwood,63.709999
422,2019,10,21,22,0,51,Norwood,62.91
423,2019,10,21,22,0,68,Norwood,63.91
424,2019,10,21,22,46,0,Norwood,62.77
425,2019,10,21,22,46,17,Norwood,63.200001
426,2019,10,21,22,46,34,Norwood,63.5
427,2019,10,21,22,46,51,Norwood,62.370003
428,2019,10,21,22,46,68,Norwood,62.419998
429,2019,10,21,22,92,0,Norwood,62.349998
430,2019,10,21,22,92,17,Norwood,62.989998
431,2019,10,21,22,92,34,Norwood,61.950001
432,2019,10,21,22,92,51,Norwood,63.370003
433,2019,10,21,22,92,68,Norwood,65.260002
434,2019,10,21,44,0,0,Norwood,65.599998
435,2019,10,21,44,0,17,Norwood,66.529999
436,2019,10,21,44,0,34,Norwood,64.620003
437,2019,10,21,44,0,51,Norwood,65.699997
438,2019,10,21,44,0,68,Norwood,66.989998
439,2019,10,21,44,46,0,Norwood,68.389999
440,2019,10,21,44,46,17,Norwood,70.370003
441,2019,10,21,44,46,34,Norwood,68.839996
442,2019,10,21,44,46,51,Norwood,67.550003
443,2019,10,21,44,46,68,Norwood,69.389999
444,2019,10,21,44,92,0,Norwood,67.550003
445,2019,10,21,44,92,17,Norwood,67.699997
446,2019,10,21,44,92,34,Norwood,69.220001
447,2019,10,21,44,92,51,Norwood,68.68
448,2019,10,21,44,92,68,Norwood,66.989998
449,2019,10,31,0,0,0,Norwood,67.040001
450,2019,10,31,0,0,17,Norwood,65.699997
451,2019,10,31,0,0,34,Norwood,64.839996
452,2019,10,31,0,0,51,Norwood,64.660004
453,2019,10,31,0,0,68,Norwood,65.900002
454,2019,10,31,0,46,0,Norwood,66.989998
455,2019,10,31,0,46,17,Norwood,68.440002
456,2019,10,31,0,46,34,Norwood,70.440002
457,2019,10,31,0,46,51,Norwood,71.800003
458,2019,10,31,0,46,68,Norwood,71.910004
459,2019,10,31,0,92,0,Norwood,70.199997
460,2019,10,31,0,92,17,Norwood,69.599998
461,2019,10,31,0,92,34,Norwood,70.330002
462,2019,10,31,0,92,51,Norwood,69.699997
463,2019,10,31,0,92,68,Norwood,70.459999
464,2019,10,31,22,0,0,Norwood,69.400002
465,2019,10,31,22,0,17,Norwood,68.510002
466,2019,10,31,22,0,34,Norwood,67.989998
467,2019,10,31,22,0,51,Norwood,69.279999
468,2019,10,31,22,0,68,Norwood,70.040001
469,2019,10,31,22,46,0,Norwood,69.910004
470,2019,10,31,22,46,17,Norwood,68.190002
471,2019,10,31,22,46,34,Norwood,69.660004
472,2019,10,31,22,46,51,Norwood,67.729996
473,2019,10,31,22,46,68,Norwood,65.970001
474,2019,10,31,22,92,0,Norwood,64.589996
475,2019,10,31,22,92,17,Norwood,64.020004
476,2019,10,31,22,92,34,Norwood,64.550003
477,2019,10,31,22,92,51,Norwood,65.040001
478,2019,10,31,22,92,68,Norwood,65.949997
479,2019,10,31,44,0,0,Norwood,67.150002
480,2019,10,31,44,0,17,Norwood,66.220001
481,2019,10,31,44,0,34,Norwood,65.879997
482,2019,10,31,44,0,51,Norwood,67.839996
483,2019,10,31,44,0,68,Norwood,68.330002
484,2019,10,31,44,46,0,Norwood,66.879997
485,2019,10,31,44,46,17,Norwood,68.020004
486,2019,10,31,44,46,34,Norwood,67.82
487,2019,10,31,44,46,51,Norwood,66.190002
488,2019,10,31,44,46,68,Norwood,67.349998
489,2019,10,31,44,92,0,Norwood,69.110001
490,2019,10,31,44,92,17,Norwood,68.300003
491,2019,10,31,44,92,34,Norwood,68.459999
492,2019,10,31,44,92,51,Norwood,69.989998
493,2019,10,31,44,92,68,Norwood,69.550003
494,2019,11,1,0,0,0,Norwood,71.300003
495,2019,11,1,0,0,17,Norwood,69.660004
496,2019,11,1,0,0,34,Norwood,67.910004
497,2019,11,1,0,0,51,Norwood,68.059998
498,2019,11,1,0,0,68,Norwood,66.459999
499,2019,11,1,0,46,0,Norwood,65.129997
500,2019,11,1,0,46,17,Norwood,63.59
501,2019,11,1,0,46,34,Norwood,62.700001
502,2019,11,1,0,46,51,Norwood,62.040001
503,2019,11,1,0,46,68,Norwood,62.0
504,2019,11,1,0,92,0,Norwood,60.200001
505,2019,11,1,0,92,17,Norwood,60.190002
506,2019,11,1,0,92,34,Norwood,58.59
507,2019,11,1,0,92,51,Norwood,56.799999
508,2019,11,1,0,92,68,Norwood,57.129997
509,2019,11,1,22,0,0,Norwood,55.880001
510,2019,11,1,22,0,17,Norwood,57.02
511,2019,11,1,22,0,34,Norwood,56.239998
512,2019,11,1,22,0,51,Norwood,55.239998
513,2019,11,1,22,0,68,Norwood,56.73
514,2019,11,1,22,46,0,Norwood,56.639999
515,2019,11,1,22,46,17,Norwood,57.400002
516,2019,11,1,22,46,34,Norwood,55.91
517,2019,11,1,22,46,51,Norwood,56.099998
518,2019,11,1,22,46,68,Norwood,54.48
519,2019,11,1,22,92,0,Norwood,52.700001
520,2019,11,1,22,92,17,Norwood,51.080002
521,2019,11,1,22,92,34,Norwood,50.75
522,2019,11,1,22,92,51,Norwood,51.529999
523,2019,11,1,22,92,68,Norwood,50.260002
524,2019,11,1,44,0,0,Norwood,50.419998
525,2019,11,1,44,0,17,Norwood,51.549999
526,2019,11,1,44,0,34,Norwood,51.84
527,2019,11,1,44,0,51,Norwood,53.150002
528,2019,11,1,44,0,68,Norwood,52.130001
529,2019,11,1,44,46,0,Norwood,51.880001
530,2019,11,1,44,46,17,Norwood,50.169998
531,2019,11,1,44,46,34,Norwood,51.349998
532,2019,11,1,44,46,51,Norwood,52.48
533,2019,11,1,44,46,68,Norwood,52.599998
534,2019,11,1,44,92,0,Norwood,54.169998
535,2019,11,1,44,92,17,Norwood,53.189999
536,2019,11,1,44,92,34,Norwood,52.84
537,2019,11,1,44,92,51,Norwood,54.68
538,2019,11,1,44,92,68,Norwood,54.970001
539,2019,11,11,0,0,0,Norwood,55.439999
540,2019,11,11,0,0,17,Norwood,54.330002
541,2019,11,11,0,0,34,Norwood,56.080002
542,2019,11,11,0,0,51,Norwood,56.330002
543,2019,11,11,0,0,68,Norwood,54.619999
544,2019,11,11,0,46,0,Norwood,55.82
545,2019,11,11,0,46,17,Norwood,56.950001
546,2019,11,11,0,46,34,Norwood,56.700001
547,2019,11,11,0,46,51,Norwood,55.040001
548,2019,11,11,0,46,68,Norwood,56.02
549,2019,11,11,0,92,0,Norwood,54.93
550,2019,11,11,0,92,17,Norwood,56.459999
551,2019,11,11,0,92,34,Norwood,57.260002
552,2019,11,11,0,92,51,Norwood,55.389999
553,2019,11,11,0,92,68,Norwood,54.599998
554,2019,11,11,22,0,0,Norwood,52.599998
555,2019,11,11,22,0,17,Norwood,52.150002
556,2019,11,11,22,0,34,Norwood,50.169998
557,2019,11,11,22,0,51,Norwood,49.73
558,2019,11,11,22,0,68,Norwood,48.48
559,2019,11,11,22,46,0,Norwood,49.970001
